splice_id	gene	histology
MINDY1:151002165-151002400_151001724-151001782_151006311-151006485	MINDY1	ATRT
MINDY1:151002165-151002968_151001724-151001782_151006311-151006404	MINDY1	ATRT
DMKN:35500378-35500419_35499928-35500029_35500532-35500580	DMKN	ATRT
JOSD2:50507574-50507699_50506377-50506572_50510285-50510445	JOSD2	ATRT
NCOA5:46079387-46079453_46070209-46070536_46089816-46089962	NCOA5	ATRT
CMC2:80981806-80981877_80966447-80976179_80997313-80997372	CMC2	ATRT
RPLP0:120198554-120198631_120197321-120197462_120198853-120199000	RPLP0	ATRT
TMEM25:118533420-118533551_118532916-118533207_118533856-118533887	TMEM25	ATRT
PTDSS2:473895-473977_458673-460288_479084-479090	PTDSS2	ATRT
SCFD1:30628209-30628279_30622310-30622399_30630476-30630565	SCFD1	ATRT
REX1BD:18589479-18589683_18588994-18589077_18590853-18590933	REX1BD	ATRT
PTCD3:86125795-86125880_86125454-86125515_86127160-86127305	PTCD3	ATRT
SZRD1:16391375-16391424_16367087-16367308_16393227-16393385	SZRD1	ATRT
SEC11C:59157608-59157665_59155604-59155807_59158631-59158832	SEC11C	ATRT
CUX1:102198802-102198867_102196633-102197305_102200070-102200172	CUX1	ATRT
EEF1D:143590608-143590738_143588990-143590081_143597347-143597415	EEF1D	ATRT
MFSD14B:94440985-94441099_94438400-94438528_94444963-94445182	MFSD14B	ATRT
PARD3:34372498-34372536_34360070-34360259_34374873-34375002	PARD3	ATRT
CIRBP:1270867-1271036_1269265-1269410_1271328-1271467	CIRBP	ATRT
APTX:32988083-32988129_32987543-32987731_32989758-32989895	APTX	ATRT
ATP6AP2:40597253-40597344_40591233-40591365_40597526-40597664	ATP6AP2	ATRT
SLC45A1:8325298-8325390_8324305-8324726_8325817-8326042	SLC45A1	ATRT
DNAAF2:49628012-49628155_49625173-49626048_49633286-49635230	DNAAF2	ATRT
IPO7:9403290-9403371_9384651-9384847_9408485-9408639	IPO7	ATRT
VKORC1:31093312-31093482_31090841-31091342_31094556-31094760	VKORC1	ATRT
IDI1:1043999-1044171_1043300-1043393_1048863-1049170	IDI1	ATRT
ARCN1:118597707-118597911_118593589-118593698_118600624-118600993	ARCN1	ATRT
CCDC43:44680585-44680652_44677482-44679043_44682002-44682138	CCDC43	ATRT
SPG21:64983507-64983593_64980863-64981025_64989664-64989815	SPG21	ATRT
SH3BP5:15256853-15257113_15254352-15256303_15258830-15258883	SH3BP5	ATRT
PGPEP1:18342859-18342911_18340597-18340715_18355894-18356011	PGPEP1	ATRT
KDM4B:5032866-5033031_5016256-5016339_5039835-5040011	KDM4B	ATRT
AKAP10:19940887-19941010_19939712-19939849_19941825-19941910	AKAP10	ATRT
MBTPS1:84074597-84074741_84070587-84070776_84081746-84081908	MBTPS1	ATRT
ROGDI:4801050-4801321_4800497-4800578_4801502-4801585	ROGDI	ATRT
HEXA:72353691-72353737_72353067-72353178_72355558-72355624	HEXA	ATRT
HIGD1A:42794157-42794275_42786027-42786162_42804435-42804490	HIGD1A	ATRT
HIGD1A:42794157-42794299_42786027-42786162_42804435-42804488	HIGD1A	ATRT
PCBP4:51959895-51960023_51959576-51959651_51960188-51960320	PCBP4	ATRT
NSRP1:30118080-30118173_30116780-30116863_30172541-30172598	NSRP1	ATRT
EIF2D:206599733-206599836_206599002-206599092_206600262-206600308	EIF2D	ATRT
AMN1:31709293-31709425_31701862-31702007_31728970-31729021	AMN1	ATRT
PAM:103025131-103025334_103019789-103019843_103028886-103029730	PAM	ATRT
PAM:103028182-103028238_103019789-103019843_103028886-103029110	PAM	ATRT
PAM:103028185-103028238_103019789-103019843_103028886-103029165	PAM	ATRT
PTP4A3:141427750-141427824_141426938-141427069_141430926-141432454	PTP4A3	ATRT
FRRS1L:109149636-109149720_109147050-109147189_109166900-109167295	FRRS1L	ATRT
WIZ:15431012-15431182_15429585-15430089_15432433-15432761	WIZ	ATRT
TBC1D20:447889-448074_445049-445130_462335-462531	TBC1D20	ATRT
MCM9:118856371-118856545_118829047-118829250_118894026-118894356	MCM9	ATRT
ZNF517:144803641-144803767_144802869-144802947_144804124-144804238	ZNF517	ATRT
MRPL23:1956256-1956448_1952781-1952855_1972558-1972793	MRPL23	ATRT
DCAF8:160261285-160261358_160243959-160244034_160262116-160262425	DCAF8	ATRT
PCLAF:64376743-64376905_64364303-64366075_64380957-64381038	PCLAF	ATRT
CAMK2G:73853192-73853246_73852253-73852319_73860829-73860854	CAMK2G	ATRT
CASTOR3:100211394-100211994_100200652-100202603_100213046-100213133	CASTOR3	ATRT
KLHL24:183643480-183643542_183635618-183635793_183650295-183650590	KLHL24	ATRT
CALCRL:187431297-187431364_187387665-187387756_187448038-187448146	CALCRL	ATRT
CRACD:56298214-56298349_56272320-56272492_56307534-56307565	CRACD	ATRT
ZNF17:57413596-57413636_57411163-57411406_57417911-57418038	ZNF17	ATRT
PTPRS:5218787-5218798_5218419-5218532_5219309-5219467	PTPRS	ATRT
EPB41L1:36214357-36214440_36212271-36212376_36218875-36218962	EPB41L1	ATRT
EPB41L1:36214360-36214440_36212271-36212376_36218875-36218962	EPB41L1	ATRT
RPS9:54206276-54206462_54201486-54201609_54207397-54207647	RPS9	ATRT
RPS9:54206276-54206724_54201486-54201609_54207397-54207644	RPS9	ATRT
MAPK3:30117154-30117285_30116836-30117003_30117669-30117784	MAPK3	ATRT
CROCCP3:16484823-16484906_16484232-16484464_16485568-16485665	CROCCP3	ATRT
DENND5A:9143403-9143485_9142721-9142845_9144096-9144278	DENND5A	ATRT
SH3BP2:2831923-2831978_2831570-2831679_2832330-2832412	SH3BP2	ATRT
ZNF263:3285681-3285754_3283505-3284205_3286022-3286149	ZNF263	ATRT
ZNF778:89222092-89222183_89220996-89221152_89223156-89223282	ZNF778	ATRT
BORCS8:19186893-19187005_19181881-19182683_19192080-19192152	BORCS8	ATRT
ARPP19:52568848-52568900_52557099-52557222_52569115-52569167	ARPP19	ATRT
AKR1A1:45568485-45568684_45567981-45568177_45568926-45568999	AKR1A1	ATRT
TIMM9:58411907-58411971_58410842-58410938_58424007-58424095	TIMM9	ATRT
SLTM:58899469-58899937_58898802-58898852_58901259-58901287	SLTM	ATRT
WDFY3:84932270-84932363_84896910-84897010_84966208-84966391	WDFY3	ATRT
ANKHD1-EIF4EBP3:140496520-140497278_140486957-140487060_140504820-140504966	EIF4EBP3	ATRT
RNF181:85596822-85596931_85596518-85596649_85597103-85597178	RNF181	ATRT
ARPP19:52568848-52568902_52557099-52557222_52569115-52569154	ARPP19	ATRT
TET2:105190360-105190486_105146292-105146979_105233896-105237351	TET2	ATRT
UBR4:19140788-19140892_19139082-19139220_19141346-19141524	UBR4	ATRT
CRIM1:36396614-36396787_36355777-36356623_36441257-36441500	CRIM1	ATRT
FNTA:43064101-43064215_43056307-43056546_43069554-43069583	FNTA	ATRT
GPM6A:175812191-175812249_175701574-175701767_176002308-176002332	GPM6A	ATRT
SGPL1:70816811-70816880_70815947-70816126_70844472-70844638	SGPL1	ATRT
GSTM4:109657590-109657671_109657214-109657279_109657771-109657794	GSTM4	ATRT
RALY:34031522-34031604_33993645-33994131_34072065-34072205	RALY	ATRT
RGMA:93072916-93073031_93051992-93052507_93088918-93089204	RGMA	ATRT
STAG3L5P-PVRIG2P-PILRB:100353373-100354012_100353209-100353270_100355142-100355240	PILRB	ATRT
NAP1L1:76074203-76074239_76068577-76068994_76084566-76084612	NAP1L1	ATRT
KMT2C:152195907-152196011_152194439-152194568_152199278-152199459	KMT2C	ATRT
ZNF621:40529319-40529445_40525778-40525864_40530208-40530316	ZNF621	ATRT
NRM:30690025-30690243_30688046-30688942_30690841-30690986	NRM	ATRT
NRM:30690047-30690243_30688046-30688942_30690841-30690976	NRM	ATRT
NAPA:47503423-47503502_47495549-47495596_47514842-47515020	NAPA	ATRT
ELMO2:46398697-46398771_46394404-46394503_46406547-46406559	ELMO2	ATRT
NAA60:3476222-3476337_3457984-3458181_3479470-3479591	NAA60	ATRT
ZMIZ1:79162053-79162133_79139681-79139777_79201583-79201692	ZMIZ1	ATRT
USP10:84740309-84740369_84733137-84733503_84758715-84758807	USP10	ATRT
EIF6:35280654-35280829_35279941-35280118_35284175-35284261	EIF6	ATRT
RAB9A:13703814-13703902_13689127-13689288_13708720-13710504	RAB9A	ATRT
ERF:42250331-42250565_42249826-42249942_42254977-42255128	ERF	ATRT
EPS15L1:16361779-16361984_16355238-16355851_16385128-16385211	EPS15L1	ATRT
ECSIT:11519075-11519193_11513803-11514221_11529061-11529096	ECSIT	ATRT
MBD1:50274186-50274350_50273563-50273863_50274976-50275045	MBD1	ATRT
MBD1:50274186-50274353_50273563-50273863_50274976-50275045	MBD1	ATRT
RABEP1:5308694-5308822_5282283-5282520_5331948-5332152	RABEP1	ATRT
SUN2:38754642-38754706_38752506-38752665_38755762-38756000	SUN2	ATRT
HNRNPC:21263311-21263336_21233952-21234229_21269297-21269403	HNRNPC	ATRT
PFDN5:53295839-53295941_53295290-53295639_53297849-53297924	PFDN5	ATRT
SLC25A23:6452312-6452479_6444150-6444301_6453980-6454009	SLC25A23	ATRT
CEP164:117382796-117382942_117381700-117381868_117387202-117387412	CEP164	ATRT
LRRC23:6882196-6882327_6873681-6873781_6883703-6883919	LRRC23	ATRT
AMBRA1:46512727-46512813_46508190-46508370_46541944-46542981	AMBRA1	ATRT
ENOPH1:82451043-82451245_82447919-82448021_82454721-82454854	ENOPH1	ATRT
SIK3:116875866-116876009_116875373-116875451_116876252-116876363	SIK3	ATRT
PBXIP1:154953671-154953757_154951470-154951921_154956068-154956099	PBXIP1	ATRT
ANP32E:150223186-150223240_150218416-150220761_150226607-150226795	ANP32E	ATRT
ANP32E:150223186-150223294_150220377-150220761_150226607-150226730	ANP32E	ATRT
GNB1:1817837-1817875_1815755-1815862_1825396-1825499	GNB1	ATRT
STAU1:49165997-49166285_49153932-49154071_49188115-49188367	STAU1	ATRT
GNG2:51877617-51877657_51860641-51860790_51950649-51950765	GNG2	ATRT
OSBPL1A:24239220-24239382_24225041-24225198_24271621-24271685	OSBPL1A	ATRT
ZBTB43:126808793-126808915_126805039-126805132_126832486-126838210	ZBTB43	ATRT
CCAR1:68737845-68737889_68736875-68737048_68740628-68740661	CCAR1	ATRT
FYN:111846589-111846629_111780565-111780635_111872967-111873037	FYN	ATRT
AHI1:135290423-135290525_135283531-135285647_135300499-135300558	AHI1	ATRT
STAG3L5P-PVRIG2P-PILRB:100353373-100353483_100353209-100353270_100355142-100355240	PILRB	ATRT
MED20:41909269-41909522_41905353-41907287_41916784-41916939	MED20	ATRT
MED20:41909345-41909522_41906803-41907287_41916784-41916939	MED20	ATRT
PILRB:100353895-100354012_100353372-100353483_100355142-100355240	PILRB	ATRT
PUF60:143820666-143820716_143818372-143818534_143821596-143821686	PUF60	ATRT
CLTA:36197551-36197588_36190855-36191273_36204067-36204179	CLTA	ATRT
LRRC8A:128886015-128886121_128882111-128882250_128907156-128909321	LRRC8A	ATRT
TRIM37:59104293-59104394_59091299-59091340_59106440-59106459	TRIM37	ATRT
RHOT2:669553-669606_668487-668699_670122-670175	RHOT2	ATRT
MCRS1:49566722-49566841_49566076-49566215_49568047-49568142	MCRS1	ATRT
CHID1:893427-893519_884067-884169_899339-899401	CHID1	ATRT
RO60:193069034-193069634_193060033-193060222_193075819-193076040	RO60	ATRT
ENTPD6:25221232-25221333_25218549-25218614_25222837-25222970	ENTPD6	ATRT
SSH1:108802322-108802368_108800779-108800926_108805055-108805184	SSH1	ATRT
PHF20:35899370-35899648_35871649-35871829_35913248-35913316	PHF20	ATRT
UBXN2A:23958301-23958355_23940462-23940648_23971275-23971414	UBXN2A	ATRT
TRIO:14507122-14507260_14504392-14504593_14507879-14508676	TRIO	ATRT
CCNY:35483404-35483478_35336508-35337207_35501500-35501535	CCNY	ATRT
PRRC2A:31622690-31622901_31620714-31620858_31623731-31623909	PRRC2A	ATRT
ATP2A2:110292020-110292124_110282712-110282795_110296598-110296712	ATP2A2	ATRT
MTCH2:47625674-47625741_47622700-47622776_47627079-47627127	MTCH2	ATRT
DCAF8:160261285-160261358_160243959-160244034_160262275-160262476	DCAF8	ATRT
TRMO:97916164-97916338_97913251-97913558_97922417-97922487	TRMO	ATRT
BIN1:127051154-127051243_127050801-127050912_127057472-127057601	BIN1	ATRT
MINDY1:151000457-151000615_150999861-150999964_151001249-151001314	MINDY1	ATRT
RAB1A:65090983-65091078_65088938-65089070_65097970-65098066	RAB1A	ATRT
ATP5F1B:56645171-56645353_56644780-56644955_56645836-56645928	ATP5F1B	ATRT
PFKM:48142782-48142946_48141739-48142066_48143752-48143814	PFKM	ATRT
DDR1:30884538-30884710_30883084-30883165_30888687-30888814	DDR1	ATRT
GRIN2B:13571804-13571964_13569829-13570017_13608602-13608832	GRIN2B	ATRT
HSPA14:14842134-14842846_14840074-14840157_14843370-14847018	HSPA14	ATRT
NRM:30689276-30689452_30688046-30688942_30690841-30690967	NRM	ATRT
DSTYK:205148205-205148339_205142504-205147745_205150679-205150794	DSTYK	ATRT
PFDN5:53296244-53296275_53295838-53295941_53297849-53297924	PFDN5	ATRT
APLP1:35878082-35878108_35877717-35877825_35878583-35878654	APLP1	ATRT
TUBB6:12310943-12311053_12308240-12308795_12325066-12325100	TUBB6	ATRT
TAPBP:33304128-33304217_33299693-33301771_33304296-33304638	TAPBP	ATRT
VPS37A:17265907-17265981_17246933-17247369_17268257-17268273	VPS37A	ATRT
SPATA20:50547665-50547767_50547067-50547285_50548282-50548453	SPATA20	ATRT
SLTM:58899469-58899883_58898802-58898852_58901259-58901287	SLTM	ATRT
PPP2R3C:35116610-35116737_35109922-35110629_35121901-35121965	PPP2R3C	ATRT
RNF10:120571191-120571291_120566824-120566980_120575630-120575688	RNF10	ATRT
CSNK1D:82245976-82246039_82244300-82244831_82248874-82249014	CSNK1D	ATRT
GATAD2A:19501969-19502043_19501117-19501416_19502330-19502526	GATAD2A	ATRT
DNAJC4:64231871-64231964_64230431-64230940_64233893-64233980	DNAJC4	ATRT
PDE6D:231737187-231737292_231732432-231733033_231738012-231738138	PDE6D	ATRT
NCOR2:124535565-124535611_124495146-124495368_124567307-124567464	NCOR2	ATRT
PKD1:2092954-2093093_2092479-2092592_2093543-2093738	PKD1	ATRT
DNM1:128239985-128239996_128239727-128239779_128242231-128242267	DNM1	ATRT
ZNF75A:3308313-3308836_3305405-3305643_3311752-3311948	ZNF75A	ATRT
EXD2:69203917-69204000_69191528-69191591_69209423-69209803	EXD2	ATRT
ANAPC11:81893552-81893614_81891937-81892106_81894466-81894586	ANAPC11	ATRT
PPIL3:200885262-200885367_200881420-200881488_200885697-200885772	PPIL3	ATRT
ZNF207:32361468-32361515_32360891-32360967_32362913-32362984	ZNF207	ATRT
NSMF:137455239-137455307_137454390-137454443_137456410-137456486	NSMF	ATRT
PLEKHA4:48839205-48839263_48838016-48838129_48841148-48841310	PLEKHA4	ATRT
PEAK1:77365163-77365225_77286422-77286504_77420005-77420094	PEAK1	ATRT
PELI3:66468833-66468904_66468127-66468280_66471241-66471371	PELI3	ATRT
SORBS1:95406118-95406147_95399016-95399189_95410632-95410777	SORBS1	ATRT
PTPRA:2947982-2948024_2873517-2873760_2964271-2964350	PTPRA	ATRT
TLE2:3000647-3000723_2997638-2997955_3002352-3002503	TLE2	ATRT
STOML1:73989030-73989257_73988665-73988802_73990350-73990457	STOML1	ATRT
ADRM1:62308368-62308470_62308020-62308178_62308654-62308860	ADRM1	ATRT
TOLLIP:1295645-1295794_1290094-1290409_1309465-1309590	TOLLIP	ATRT
ILF3:10688550-10688678_10685927-10687708_10689178-10689312	ILF3	ATRT
HM13:31554746-31554829_31550063-31550121_31559610-31559647	HM13	ATRT
MAN2B1:12658428-12658510_12658223-12658344_12661259-12661376	MAN2B1	ATRT
PPP4C:30081200-30081310_30076314-30076475_30082483-30082534	PPP4C	ATRT
INO80E:30001414-30001530_30000928-30001040_30005220-30005791	INO80E	ATRT
ABHD6:58249878-58249942_58237791-58237916_58256561-58256705	ABHD6	ATRT
MATR3:139307239-139308327_139293729-139293805_139314674-139314736	MATR3	ATRT
TRIM41:181233413-181233435_181232658-181232889_181233635-181233763	TRIM41	ATRT
ABHD12:25320199-25320318_25317047-25317078_25323324-25323430	ABHD12	ATRT
PFKL:44311006-44311083_44306680-44306754_44312104-44312294	PFKL	ATRT
DNAJC4:64232704-64232865_64230431-64230940_64233893-64233980	DNAJC4	ATRT
MEGF8:42371350-42371482_42370700-42370831_42375506-42378765	MEGF8	ATRT
GPRASP2:102713091-102713217_102712444-102712552_102713781-102713849	GPRASP2	ATRT
METTL26:635281-635340_634663-634797_636093-636278	METTL26	ATRT
CCDC92:123944272-123944364_123943346-123943493_123972528-123972824	CCDC92	ATRT
FIS1:101244007-101244139_101240829-101240906_101244959-101245081	FIS1	ATRT
AC090114.3:128577964-128578033_128574719-128574791_128578889-128578933	3	ATRT
MCCC2:71626640-71626753_71604355-71604468_71632120-71632185	MCCC2	ATRT
RHOT1:32171043-32171101_32142453-32142729_32173830-32173912	RHOT1	ATRT
GPAA1:144083124-144083303_144082589-144082804_144083388-144083424	GPAA1	ATRT
RNF181:85596857-85596931_85596518-85596649_85597103-85597178	RNF181	ATRT
PIKFYVE:208347859-208348023_208346049-208346147_208350023-208350083	PIKFYVE	ATRT
TMUB2:44189424-44189588_44188850-44189299_44190500-44190553	TMUB2	ATRT
FAM122B:134789580-134789636_134789222-134789266_134793814-134793893	FAM122B	ATRT
PHF19:120861918-120862005_120861088-120861174_120862587-120862749	PHF19	ATRT
CMC2:80981806-80981877_80966447-80976179_81006733-81006873	CMC2	ATRT
GPRASP2:102713130-102713217_102712175-102712552_102713781-102713849	GPRASP2	ATRT
ATP9B:79213962-79214038_79206935-79207012_79253380-79253541	ATP9B	ATRT
DGCR6L:20316119-20316219_20315335-20315476_20319638-20319799	DGCR6L	ATRT
PCCA:100102883-100102960_100089014-100089225_100111840-100111888	PCCA	ATRT
CERS5:50142053-50142110_50138566-50138617_50143073-50143204	CERS5	ATRT
RBM4:66643450-66644140_66638934-66640123_66646026-66646452	RBM4	ATRT
FIBP:65886322-65886422_65885508-65885663_65887599-65887726	FIBP	ATRT
DPYSL4:132202646-132202825_132201945-132202116_132203761-132203927	DPYSL4	ATRT
ELMO2:46393529-46393601_46393092-46393143_46394048-46394089	ELMO2	ATRT
AL139011.2:160225062-160225119_160224441-160224549_160225590-160225663	2	ATRT
MTRR:7873373-7873526_7870769-7870923_7875257-7875310	MTRR	ATRT
APOC1:44916190-44916359_44914868-44914949_44919172-44919346	APOC1	ATRT
APOC1:44916190-44916470_44914871-44914949_44919172-44919344	APOC1	ATRT
CEP350:179990507-179990621_179987239-179987286_179992061-179992221	CEP350	ATRT
TCEA1:54010430-54010492_53999624-54000050_54022062-54022125	TCEA1	ATRT
ING4:6653230-6653396_6652935-6653050_6656726-6656798	ING4	ATRT
COQ4:128325143-128325239_128323015-128323147_128325778-128325881	COQ4	ATRT
MFSD11:76743398-76743456_76742176-76742273_76744321-76744466	MFSD11	ATRT
YKT6:44211023-44211124_44208132-44208198_44212246-44214294	YKT6	ATRT
ARMC6:19042711-19042877_19033574-19033930_19051621-19052195	ARMC6	ATRT
SLTM:58890281-58890461_58889429-58889554_58892896-58893060	SLTM	ATRT
TOR2A:127732564-127732691_127731523-127732278_127733384-127733560	TOR2A	ATRT
GYPC:126690255-126690311_126656157-126656312_126693863-126693947	GYPC	ATRT
ERI3:44339045-44339316_44319627-44319744_44352849-44352925	ERI3	ATRT
ERI3:44339045-44339322_44319627-44319744_44352849-44352925	ERI3	ATRT
SEC16A:136445645-136445719_136445051-136445111_136446854-136446949	SEC16A	ATRT
DCAF8:160261285-160261350_160243959-160244034_160262116-160262451	DCAF8	ATRT
ARHGEF7:111205289-111205373_111153713-111153991_111217678-111217880	ARHGEF7	ATRT
PTGES3:56666204-56666266_56664775-56664800_56670274-56670364	PTGES3	ATRT
PPP2R2D:131934458-131934555_131901237-131901330_131940030-131940196	PPP2R2D	ATRT
SUMO1:202220032-202220106_202214356-202214434_202238439-202238462	SUMO1	ATRT
AGAP1:235750354-235750488_235744697-235744839_235797758-235797886	AGAP1	ATRT
ARL2:65020419-65020499_65018570-65018733_65021720-65021888	ARL2	ATRT
REV3L:111472013-111472140_111416282-111416472_111482749-111482919	REV3L	ATRT
B3GALNT2:235489168-235489268_235484321-235484515_235494680-235494828	B3GALNT2	ATRT
TXNRD1:104288931-104289040_104286880-104287346_104311289-104311412	TXNRD1	ATRT
XPNPEP1:109915023-109915099_109907690-109907815_109923401-109923436	XPNPEP1	ATRT
CRYBG3:97843195-97843261_97822010-97822355_97864216-97864647	CRYBG3	ATRT
PRDM2:13773078-13773188_13749360-13749487_13816426-13816570	PRDM2	ATRT
IRAK1:154013043-154013433_154012528-154012678_154014041-154014246	IRAK1	ATRT
USP10:84744633-84745673_84733434-84733503_84758715-84758807	USP10	ATRT
NENF:212442565-212442625_212432919-212433120_212444338-212444442	NENF	ATRT
MBOAT2:8943187-8943264_8908620-8908716_9003539-9003658	MBOAT2	ATRT
DAZAP1:1425878-1425960_1422347-1422396_1428841-1428995	DAZAP1	ATRT
GFAP:44914028-44914109_44913798-44913823_44915025-44915503	GFAP	ATRT
PKM:72203022-72203188_72200473-72200655_72206727-72206880	PKM	ATRT
IFT81:110143382-110143545_110136775-110136860_110146952-110147048	IFT81	ATRT
PHC1:8933307-8933350_8932562-8932813_8933864-8933980	PHC1	ATRT
NAPA:47503393-47503502_47500632-47500749_47514842-47515026	NAPA	ATRT
EDEM1:5210175-5210248_5208092-5208263_5211119-5211216	EDEM1	ATRT
NRIP1:15043495-15043574_14961234-14968526_15064744-15064934	NRIP1	ATRT
FAM20C:208898-208976_195553-195732_246414-246507	FAM20C	ATRT
CSF1:109923166-109923711_109921846-109921994_109924059-109924190	CSF1	ATRT
AC068580.4:1753533-1753670_1747746-1748119_1753802-1753901	4	ATRT
NENF:212442546-212442625_212432972-212433120_212444338-212444442	NENF	ATRT
HNRNPM:8462529-8462581_8455404-8455574_8463496-8463504	HNRNPM	ATRT
AKR7A2:19307314-19307410_19307001-19307101_19308157-19308262	AKR7A2	ATRT
MTA3:42640173-42640236_42609457-42609584_42644126-42644244	MTA3	ATRT
USP30:109056682-109056791_109052575-109052761_109067523-109067627	USP30	ATRT
WDR41:77464761-77464809_77463092-77463226_77489456-77489557	WDR41	ATRT
EAF2:121854687-121854823_121844452-121844547_121857010-121857156	EAF2	ATRT
ZEB1:31495779-31495838_31461036-31461237_31502347-31502406	ZEB1	ATRT
AGPAT5:6724870-6724939_6708641-6708887_6730710-6730743	AGPAT5	ATRT
DCTN4:150742114-150742157_150733367-150733475_150753478-150753657	DCTN4	ATRT
PAK1IP1:10697324-10697486_10694971-10695069_10702368-10702489	PAK1IP1	ATRT
FOXJ3:42205762-42205863_42199101-42199230_42227882-42227966	FOXJ3	ATRT
PTTG1IP:44856193-44856364_44849597-44851627_44861162-44861271	PTTG1IP	ATRT
ADGRL1:14167016-14167030_14164620-14164705_14170681-14170734	ADGRL1	ATRT
VPS36:52417992-52418056_52417056-52417141_52423573-52423639	VPS36	ATRT
HPS5:18317751-18317907_18311516-18312024_18322132-18322178	HPS5	ATRT
CHD6:41473322-41473517_41457263-41457428_41483308-41483519	CHD6	ATRT
ZFHX3:72957427-72960194_72950468-72950965_73058529-73059012	ZFHX3	ATRT
SLC37A4:119026603-119026688_119025966-119026080_119026936-119027095	SLC37A4	ATRT
CERS4:8210706-8210862_8209312-8209494_8251043-8251249	CERS4	ATRT
FGGY:59339958-59340069_59321535-59321750_59346246-59346369	FGGY	ATRT
WDR11:120890716-120890887_120889894-120890009_120900028-120900137	WDR11	ATRT
GPER1:1088198-1088321_1086806-1087244_1091406-1091949	GPER1	ATRT
LAMA2:129443063-129443068_129440815-129440998_129445666-129445821	LAMA2	ATRT
SNX27:151638888-151639119_151612028-151612512_151658234-151658427	SNX27	ATRT
TSC22D4:100477277-100477459_100474273-100474440_100478793-100479232	TSC22D4	ATRT
TSC22D4:100477277-100478307_100473787-100474440_100478793-100479169	TSC22D4	ATRT
DENND4C:19296008-19296246_19290703-19290876_19298055-19298122	DENND4C	ATRT
RFC2:74239938-74240095_74238922-74238988_74243145-74243246	RFC2	ATRT
RWDD3:95244211-95244698_95234209-95234315_95246541-95246657	RWDD3	ATRT
BRSK2:1444971-1445002_1443488-1443635_1445293-1445458	BRSK2	ATRT
BCL6:187726731-187726898_187725498-187725629_187728359-187728544	BCL6	ATRT
GAPVD1:125268936-125268984_125261809-125261959_125295457-125295574	GAPVD1	ATRT
AP2B1:35670857-35670898_35657598-35657791_35671753-35671900	AP2B1	ATRT
KHDRBS3:135645059-135645117_135581877-135582073_135646992-135647142	KHDRBS3	ATRT
NEK11:131027930-131028002_131026876-131027006_131029612-131029878	NEK11	ATRT
TTYH1:54429882-54429957_54429306-54429379_54430812-54430905	TTYH1	ATRT
ANKAR:189738565-189738682_189728659-189728821_189741341-189741451	ANKAR	ATRT
BLOC1S6:45603100-45603187_45587235-45587525_45605427-45605470	BLOC1S6	ATRT
AL159141.1:92615407-92615479_92577359-92577477_92641237-92641329	1	ATRT
EPB41:29109336-29109437_29096231-29097935_29112367-29112448	EPB41	ATRT
ERBB2:39719787-39719834_39716973-39717480_39723318-39723457	ERBB2	ATRT
WDFY2:51675170-51675243_51660595-51660663_51703595-51703650	WDFY2	ATRT
AP001931.2:57794010-57794081_57791384-57791673_57795576-57795729	2	ATRT
PLA2G6:38128269-38128430_38126370-38126449_38129453-38129562	PLA2G6	ATRT
GUF1:44688007-44688146_44686509-44686713_44689285-44689409	GUF1	ATRT
TMUB2:44189411-44189588_44188934-44189299_44190500-44191226	TMUB2	ATRT
PPP6C:125160841-125160906_125158240-125158382_125171084-125171180	PPP6C	ATRT
PHKG1:56086970-56087024_56083649-56083715_56087597-56087776	PHKG1	ATRT
PLEKHA4:48839205-48839263_48838016-48838129_48845369-48845446	PLEKHA4	ATRT
RRBP1:17679999-17680075_17658595-17660528_17682027-17682060	RRBP1	ATRT
TATDN1:124522151-124522200_124518741-124518881_124522936-124523002	TATDN1	ATRT
HIBCH:190208880-190208913_190203919-190205232_190212955-190213075	HIBCH	ATRT
ZHX1:123253322-123256171_123248450-123250320_123267272-123267386	ZHX1	ATRT
DEF8:89954289-89954376_89948754-89948814_89955168-89955266	DEF8	ATRT
RWDD3:95244211-95244715_95234210-95234315_95246541-95246657	RWDD3	ATRT
OPHN1:68048416-68048457_68042343-68047163_68052539-68052590	OPHN1	ATRT
ERCC1:45413677-45413745_45407332-45409725_45416820-45416897	ERCC1	ATRT
MIR99AHG:16537379-16537439_16487489-16487538_16606993-16607087	MIR99AHG	ATRT
INO80E:30001212-30001530_30000928-30001040_30005220-30005323	INO80E	ATRT
CDC16:114261887-114261948_114259334-114259398_114262878-114262979	CDC16	ATRT
NBEA:35168987-35168995_35164355-35164509_35171271-35171452	NBEA	ATRT
PTGES3:56665632-56666266_56664775-56664800_56670274-56670364	PTGES3	ATRT
NUMA1:72069842-72069911_72035901-72035975_72080457-72080494	NUMA1	ATRT
PC:66952430-66952468_66872023-66872159_66958321-66958373	PC	ATRT
NAPA:47503423-47503502_47500632-47500749_47514842-47515020	NAPA	ATRT
RFFL:35014740-35014763_35005989-35012149_35016369-35016580	RFFL	ATRT
PTK2:140925562-140925749_140890542-140890769_141001124-141001164	PTK2	ATRT
PTK2:140925661-140925749_140890542-140890769_141001124-141001158	PTK2	ATRT
TANC1:159136194-159136298_159097636-159097834_159149141-159149272	TANC1	ATRT
CCNYL1:207733947-207734047_207726841-207726876_207737410-207737446	CCNYL1	ATRT
FAM168A:73425022-73425048_73419873-73419999_73430689-73430770	FAM168A	ATRT
