Splice_ID	dPSI	Uniprot
TP53BP1_43421025-43421174	-0.135795454545454	Modifications
TPM1_63044027-63044152	-0.531046875	Modifications
TPM1_63064064-63064142	-0.0655454545454545	Modifications
TPM1_63064064-63064982	-0.0446875	Modifications
TPM2_35684732-35684807	-0.423169811320755	Modifications
TRIP4_64406330-64406459	-0.209285714285714	Modifications
TRIP6_100867861-100867988	-0.01088	Modifications
TRMT1_13115626-13115768	-0.0301428571428571	Modifications
TSPAN15_69485141-69485215	-0.0314285714285714	Modifications
TTI1_38011515-38013857	-0.248481481481481	Modifications
TYRO3_41568217-41568362	-0.7242	Modifications
UBAC2_99314097-99314220	-0.647	Modifications
UBE4B_10106197-10106583	-0.135	Modifications
UHRF1BP1_34864002-34864198	-0.285854545454546	Modifications
UIMC1_176968555-176969291	-0.121333333333333	Modifications
UIMC1_176969053-176969291	-0.382416666666667	Modifications
VCAN_83537007-83542268	-0.304875	Modifications
VIPR1_42513749-42513854	-0.376714285714286	Modifications
VLDLR_2651415-2651498	-0.250444444444444	Modifications
VPS53_661809-661895	-0.110386666666667	Modifications
VRK3_50009236-50009289	-0.0790909090909091	Modifications
VRK3_50009236-50009385	-0.128782608695652	Modifications
WSCD1_6110771-6110935	-0.210388888888889	Modifications
YBX1_42696199-42696288	-0.107451612903226	Modifications
YBX3_10709908-10710114	-0.0586666666666667	Modifications
YWHAE_1361092-1361298	-0.495260869565217	Modifications
ZC3H14_88602828-88603045	-0.247883333333333	Modifications
ZC3H14_88602828-88603060	-0.275666666666667	Modifications
ZCCHC9_81304741-81305141	-0.282121951219512	Modifications
ZFYVE19_40812699-40812902	-0.372593220338983	Modifications
ZHX1_123253322-123256171	-0.40515873015873	Modifications
ZMYND8_47220258-47220324	-0.152621621621622	Modifications
ZNF326_90007345-90007750	-0.438194805194805	Modifications
ZNF326_90007612-90007750	-0.493854545454545	Modifications
ZNF362_33280124-33280457	-0.121	Modifications
ZNF589_48267915-48270969	-0.382916666666667	Modifications
ZNF638_71428531-71428651	-0.153054545454545	Modifications
ZNF740_53184891-53185040	-0.144702702702703	Modifications
ZSCAN29_43368923-43369127	-0.592046153846154	Modifications
ZYX_143381557-143381779	-0.382	Modifications
AASS_122082788-122082891	-0.144055555555556	Other
ABCA1_104884427-104884568	-0.36992	Other
ABCB8_151033443-151033604	-0.3665	Other
ABCB8_151033605-151033917	-0.0515882352941176	Other
ABCB9_122944391-122944519	-0.00490909090909091	Other
ABCE1_145121174-145121233	-0.10564	Other
ABHD14A-ACY1_51984047-51984158	-0.166	Other
ABHD14B_51971460-51971698	-0.128181818181818	Other
ABHD14B_51971460-51971892	-0.2306	Other
ABI1_26759062-26759235	-0.269317073170732	Other
ABI1_26759062-26759238	-0.25421978021978	Other
ABI3BP_100794923-100795003	-0.234617647058823	Other
ABI3BP_100813661-100813735	-0.248121212121212	Other
ABI3BP_100815912-100815971	-0.336196428571428	Other
ABI3BP_100838210-100838284	-0.30025	Other
ABRAXAS1_83483992-83484166	-0.256981818181818	Other
AC008073.3_24146930-24147086	-0.0649375	Other
AC009690.1_72304746-72304794	-0.141647058823529	Other
AC012184.3_70341940-70342099	-0.4	Other
AC018630.2_10882217-10882698	-0.1778	Other
AC018809.3_9930400-9930459	-0.1337	Other
AC058822.1_53391430-53391498	-0.132777777777778	Other
AC068547.1_151860711-151860820	-0.284285714285714	Other
AC098850.3_16708796-16709635	-0.552	Other
AC107871.1_68197440-68197628	-0.154	Other
AC131160.1_183842298-183842447	-0.130864864864865	Other
AC135050.2_31084780-31085024	-0.261	Other
ACACB_109247606-109247703	-0.0632222222222222	Other
ACACB_109260065-109260149	-0.169166666666667	Other
ACAT1_108127886-108127979	-0.91695652173913	Other
ACD_67658555-67658641	-0.103923076923077	Other
ACD_67659229-67659263	-0.281125	Other
ACSF3_89114339-89114487	-0.208028571428571	Other
ACTN1_68878989-68879069	-0.411754098360656	Other
ACTN4_38727946-38728026	-0.0952	Other
ADAL_43347016-43347096	-0.0941428571428571	Other
ADAM11_44769718-44769794	-0.106882352941176	Other
ADAM19_157537913-157537991	-0.179	Other
ADAM33_3671419-3671496	-0.202	Other
ADAM9_39071298-39071403	-0.0994090909090909	Other
ADAMTS16_5236969-5237099	-0.463533333333333	Other
ADA_44623007-44623078	-0.0202272727272727	Other
ADCY1_45710528-45710652	-0.118222222222222	Other
ADGRE1_6924678-6924872	-0.617714285714286	Other
ADGRE2_14754954-14755127	-0.272272727272727	Other
ADPGK_72755556-72755654	-0.0825365853658537	Other
ADPGK_72756251-72756447	-0.152785714285714	Other
AFF4_132927121-132927207	-0.202142857142857	Other
AFG3L2_12356694-12356831	-0.104225806451613	Other
AFMID_78205093-78205190	-0.293	Other
AFMID_78205603-78205738	-0.1561	Other
AFMID_78205946-78206050	-0.287724770642202	Other
AGAP3_151119987-151120145	-0.0823333333333333	Other
AGAP3_151138143-151138313	-0.138	Other
AGAP3_151139979-151140116	-0.116818181818182	Other
AGER_32181606-32181632	-0.177	Other
AGO1_35895122-35895269	-0.246888888888889	Other
AHCTF1_246842694-246842776	-0.196178571428571	Other
AHCTF1_246843795-246843928	-0.242826923076923	Other
AHNAK2_104955483-104955633	-0.667	Other
AIFM1_130156461-130156603	-0.233372093023256	Other
AK4_65148278-65148552	-0.4632	Other
AK4_65190710-65190829	-0.338679245283019	Other
AK8_132792634-132792775	-0.196	Other
AKAP13_85662388-85662453	-0.225071428571429	Other
AKR1E2_4833350-4833466	-0.309	Other
AL022238.4_40364880-40365056	-0.132	Other
AL109827.1_35655202-35655344	-0.18275	Other
AL139300.1_103571623-103571820	-0.237071428571429	Other
ALAS2_55014747-55015015	-0.5	Other
ALDH1A3_100892945-100893006	-0.136	Other
ALDH1L2_105073861-105074005	-0.647282608695653	Other
ALDH3B1_68019715-68019796	-0.164315789473684	Other
ALG13_111686137-111686174	-0.197416666666667	Other
ALG13_111689087-111689197	-0.131	Other
ALG13_111716953-111717004	-0.151714285714286	Other
ALKBH3_43892041-43892129	-0.0946333333333333	Other
ALKBH3_43901516-43901725	-0.157818181818182	Other
ALOX12-AS1_7009796-7009889	-0.2925	Other
ALPL_21560626-21560745	-0.546	Other
AMACR_34004574-34004734	-0.351666666666667	Other
AMBRA1_46417913-46418052	-0.123916666666667	Other
AMPH_38429056-38429577	-0.213333333333333	Other
AMZ1_2709640-2709816	-0.666595744680852	Other
ANAPC10_145064572-145064692	-0.175809523809524	Other
ANAPC16_72223888-72224056	-0.118484848484848	Other
ANK1_41661801-41661941	-0.31	Other
ANK1_41661876-41661941	-0.201285714285714	Other
ANK1_41672516-41672912	-0.326962962962963	Other
ANK2_113373285-113373449	-0.0375416666666667	Other
ANK3_60059698-60060006	-0.36265	Other
ANK3_60059698-60060033	-0.2954	Other
ANKHD1-EIF4EBP3_140535362-140535538	-0.183684210526316	Other
ANKRD6_89613792-89613890	-0.248463414634146	Other
ANKS3_4724750-4724831	-0.0325	Other
ANLN_36428307-36428360	-0.180181818181818	Other
ANO10_43600384-43600581	-0.152133333333333	Other
AP003108.2_61481782-61481918	-0.139	Other
AP1AR_112262988-112263086	-0.34925	Other
AP1G2_23565816-23565892	-0.409975	Other
AP5M1_57274244-57274889	-0.222746031746032	Other
APC_112754873-112755025	-0.185096774193548	Other
APC_112823307-112823360	-0.167511627906977	Other
APEX1_20455735-20455773	-0.906833333333333	Other
APP_26000015-26000182	-0.345238095238095	Other
APTX_32984631-32984857	-0.106	Other
APTX_32988092-32988124	-0.480454545454546	Other
APTX_32997243-32997348	-0.1318	Other
ARF4_57583898-57584007	-0.258	Other
ARFGAP2_47172281-47172333	-0.167887096774194	Other
ARHGAP26_143207198-143207308	-0.723524590163934	Other
ARHGAP26_143207198-143207473	-0.795081967213115	Other
ARHGAP44_12974089-12974310	-0.188869565217391	Other
ARHGAP9_57473603-57473691	-0.283318181818182	Other
ARHGAP9_57473603-57473708	-0.191	Other
ARHGAP9_57474875-57474973	-0.121196428571428	Other
ARHGEF1_41906457-41906620	-0.108066666666667	Other
ARHGEF2_155965631-155965760	-0.12068	Other
ARHGEF4_131027945-131028084	-0.106222222222222	Other
ARHGEF4_131038853-131039032	-0.381375	Other
ARID4B_235213769-235214026	-0.221272727272727	Other
ARID5A_96549321-96549459	-0.199928571428571	Other
ARIH2_48949066-48949096	-0.188081081081081	Other
ARL16_81683013-81683126	-0.123837209302326	Other
ARMC6_19042711-19042877	-0.087258064516129	Other
ARMH1_44698063-44698229	-0.160625	Other
ARNTL2_27370129-27370230	-0.272156862745098	Other
ARNTL2_27370168-27370230	-0.152230769230769	Other
ARSA_50627556-50627792	-0.230096774193548	Other
ARSD_2915556-2915692	-0.221518518518519	Other
ARSF_3089496-3089632	-0.358	Other
ART3_76098955-76098987	-0.635235294117647	Other
ASPDH_50512360-50512580	-0.00443181818181819	Other
ASPDH_50512661-50512810	-0.134272727272727	Other
ATAD2B_23883594-23883635	-0.1888	Other
ATF7_53534502-53534659	-0.12025	Other
ATG13_46663997-46664095	-0.1986	Other
ATG16L2_72827188-72827293	-0.146	Other
ATG4B_241671312-241671425	-0.696666666666667	Other
ATL2_38343268-38343512	-0.141392857142857	Other
ATP13A2_16989887-16990003	-0.042625	Other
ATP2B2_10385268-10385327	-0.309090909090909	Other
ATP7B_51949662-51949796	-0.297444444444444	Other
ATP7B_51949716-51949796	-0.382	Other
ATP7B_51958311-51958544	-0.325830508474576	Other
ATP7B_51960148-51960322	-0.449	Other
ATRIP_48450037-48450170	-0.239730769230769	Other
ATXN2_111479070-111479102	-0.0933125	Other
ATXN2_111510385-111510444	-0.09125	Other
ATXN2_111510385-111510582	-0.117793103448276	Other
AZIN2_33083954-33084127	-0.3738	Other
BABAM2_28310082-28310153	-0.222428571428571	Other
BAG6_31639500-31639646	-0.0489375	Other
BAG6_31644307-31644414	-0.28221875	Other
BAG6_31644525-31644629	-0.0936315789473684	Other
BARX2_129436751-129437051	-0.25	Other
BAZ2B_159336942-159337077	-0.372421052631579	Other
BAZ2B_159430863-159431156	-0.033125	Other
BBC3_47228158-47228446	-0.336583333333333	Other
BBOF1_74047930-74048074	-0.301521739130435	Other
BBS4_72686462-72686564	-0.158166666666667	Other
BBX_107789787-107789876	-0.40375	Other
BCAR1_75236882-75236998	-0.0245	Other
BCAR1_75237183-75237344	-0.207366666666667	Other
BCKDK_31110688-31110761	-0.0450909090909091	Other
BCL2L11_111123733-111123869	-0.657	Other
BCL2L13_17688986-17689142	-0.180153846153846	Other
BCL2L13_17696141-17696210	-0.161681818181818	Other
BCS1L_218660939-218661307	-0.197925925925926	Other
BDH1_197546361-197546486	-0.121387096774194	Other
BID_17743803-17744013	-0.170625	Other
BIN2_51295796-51295878	-0.301666666666667	Other
BLNK_96215321-96215389	-0.0665714285714286	Other
BMP7_57183722-57183919	-0.193673913043478	Other
BMPER_34046306-34046405	-0.251893617021277	Other
BOD1_173609238-173609434	-0.115583333333333	Other
BPGM_134661447-134662108	-0.167	Other
BPNT1_220062757-220062954	-0.244573770491803	Other
BRPF1_9742352-9742541	-0.1565	Other
BTN2A2_26385015-26385362	-0.263245614035088	Other
BTN2A2_26385143-26385362	-0.4175	Other
BTRC_101479368-101479457	-0.185870967741935	Other
C11orf95_63764038-63764598	-0.288571428571429	Other
C15orf40_83008548-83008675	-0.207784615384615	Other
C18orf25_46240005-46240187	-0.1685	Other
C2_31935923-31936061	-0.185	Other
C4orf47_185436284-185436359	-0.343740740740741	Other
C8orf58_22602537-22602643	-0.311387096774194	Other
C8orf58_22602561-22602643	-0.344948717948718	Other
C9orf85_71918425-71918555	-0.142571428571429	Other
CACNA1B_138101104-138101200	-0.189833333333333	Other
CACNA1C_2504436-2504539	-0.4573	Other
CACNA1C_2504842-2504945	-0.561041666666667	Other
CACNA1E_181731175-181731231	-0.262285714285714	Other
CACNB4_151860711-151860820	-0.303142857142857	Other
CADM1_115209574-115209657	-0.560587301587302	Other
CADM2_85979164-85979283	-0.247823529411765	Other
CADPS_62513638-62513706	-0.277698113207547	Other
CAD_27239697-27239798	-0.123068965517241	Other
CALCOCO1_53712775-53712846	-0.128	Other
CALU_128754262-128754455	-0.249116279069767	Other
CAMK2D_113548657-113548729	-0.114911764705882	Other
CAPN10_240596681-240596942	-0.172833333333333	Other
CAPN10_240596850-240596942	-0.198586206896552	Other
CAPN3_42407867-42408324	-0.000884615384615381	Other
CAPN7_15241453-15241588	-0.37205	Other
CAPN7_15245526-15245671	-0.228980392156863	Other
CAPN9_230774554-230774631	-0.824666666666667	Other
CAPRIN2_30716508-30716676	-0.5	Other
CARF_202952559-202952679	-0.248	Other
CARMIL2_67656801-67656881	-0.123	Other
CASP10_201185771-201186124	-0.5	Other
CASP8AP2_89865953-89869082	-0.43625	Other
CASTOR3_100211394-100211994	-0.337458333333333	Other
CBFA2T2_33573974-33574261	-0.40885	Other
CBLB_105671021-105671046	-0.1516	Other
CBLB_105671024-105671046	-0.173260869565217	Other
CBLB_105685320-105685466	-0.5793125	Other
CBR3-AS1_36146256-36146355	-0.455	Other
CBWD1_177723-177820	-0.2744	Other
CBWD2_113439020-113439117	-0.342285714285714	Other
CBWD3_68266220-68266306	-0.613	Other
CBWD5_65700251-65700337	-0.615555555555555	Other
CC2D2A_15479219-15479328	-0.369	Other
CC2D2A_15479223-15479328	-0.36875	Other
CCAR1_68756273-68756483	-0.229853658536585	Other
CCDC136_128806237-128806395	-0.196888888888889	Other
CCDC171_15594041-15594172	-0.77345652173913	Other
CCDC32_40553437-40554127	-0.182	Other
CCDC39_180614996-180615077	-0.947	Other
CCDC90B_83278726-83278829	-0.0829375	Other
CCDC90B_83285127-83285211	-0.199545454545455	Other
CCND3_41940370-41940585	-0.145466666666667	Other
CCNDBP1_43185820-43185879	-0.0773333333333333	Other
CCNDBP1_43194081-43194137	-0.1554	Other
CCNL2_1392790-1392803	-0.404	Other
CCNT2_134945787-134945982	-0.156	Other
CCNT2_134945889-134945975	-0.197428571428571	Other
CD22_35337755-35338021	-0.417	Other
CD22_35338168-35338431	-0.367966666666667	Other
CD40_46121724-46121898	-0.368214285714286	Other
CD40_46121820-46121898	-0.22145	Other
CD44_35198121-35198246	-0.678857142857143	Other
CD44_35204512-35204640	-0.838666666666667	Other
CD55_207340391-207340508	-0.159	Other
CD6_61013919-61014014	-0.622	Other
CDADC1_49265879-49266003	-0.125615384615385	Other
CDA_20604928-20605039	-0.145	Other
CDC42BPA_227219263-227219420	-0.196933333333333	Other
CDCA7_173364000-173364161	-0.1495	Other
CDHR3_106022198-106022448	-0.442285714285714	Other
CDK11B_1657256-1657302	-0.505166666666667	Other
CDK4_57751207-57751342	-0.3797	Other
CDK5RAP1_33387323-33387533	-0.135708333333333	Other
CDK5RAP1_33392142-33392242	-0.138081632653061	Other
CDK5RAP1_33395013-33395116	-0.0716666666666667	Other
CDK5RAP2_120443620-120443742	-0.2878	Other
CELF4_37259181-37259264	-0.03025	Other
CEP250_35474794-35474852	-0.1705	Other
CEP250_35500049-35500169	-0.178625	Other
CEP290_88115478-88115570	-0.236439024390244	Other
CEP57L1_109145219-109145381	-0.0560555555555556	Other
CEP57_95822499-95822576	-0.168655172413793	Other
CEP89_32966360-32966466	-0.326844827586207	Other
CERS4_8251044-8251249	-0.0941470588235294	Other
CERS4_8251076-8251249	-0.0945666666666667	Other
CERS4_8251110-8251249	-0.141964285714286	Other
CFAP221_119562014-119562114	-0.683384615384615	Other
CFDP1_75391380-75391508	-0.651	Other
CHCHD5_112586200-112586365	-0.12525	Other
CHD3_7907601-7907702	-0.194222222222222	Other
CHI3L1_203184576-203184632	-0.997416666666667	Other
CHL1_398227-398385	-0.261766666666667	Other
CHMP3_86542252-86542312	-0.153537037037037	Other
CHRNB2_154569792-154569842	-0.539277777777778	Other
CHST6_75478084-75479844	-0.235395833333333	Other
CHST6_75478533-75479844	-0.121666666666667	Other
CHTOP_153642246-153642429	-0.167761904761905	Other
CHTOP_153643227-153643364	-0.221588235294118	Other
CHURC1_64926007-64926080	-0.206212765957447	Other
CHURC1_64926010-64926080	-0.151234042553191	Other
CIRBP_1270867-1271036	-0.0475	Other
CKLF-CMTM1_66563122-66563217	-0.101774193548387	Other
CLASP1_121445449-121445496	-0.517357142857143	Other
CLASP2_33559125-33559175	-0.195818181818182	Other
CLASP2_33563964-33563966	-0.261949152542373	Other
CLASP2_33588705-33588731	-0.3444	Other
CLCN2_184357779-184357856	-0.287444444444445	Other
CLN3_28486347-28486490	-0.0908461538461539	Other
CLN3_28487662-28487741	-0.110254901960784	Other
CLTCL1_19187558-19187728	-0.5198	Other
CLTCL1_19187981-19188091	-0.179	Other
CLTC_59687001-59687021	-0.209458333333333	Other
CLYBL_99862991-99863092	-0.1755	Other
CNOT2_70301705-70301865	-0.154833333333333	Other
CNTROB_7944123-7944248	-0.132258064516129	Other
COBL_51025109-51025372	-0.109625	Other
COG4_70515868-70516040	-0.0782	Other
COL11A2_33184992-33185054	-0.380794871794872	Other
COL13A1_69897475-69897531	-0.43175	Other
COL13A1_69935350-69935391	-0.344	Other
COL13A1_69952882-69952968	-0.624551724137931	Other
COL16A1_31670556-31670646	-0.392674418604651	Other
COL16A1_31670602-31670646	-0.264688888888889	Other
COL23A1_178256866-178256928	-0.256666666666667	Other
COL23A1_178267307-178267333	-0.28	Other
COL27A1_114267504-114267557	-0.309612244897959	Other
COL27A1_114269241-114269294	-0.175106382978723	Other
COL4A3_227280440-227280590	-0.657	Other
COL4A6_108165370-108165486	-0.903351351351351	Other
COL4A6_108175090-108175215	-0.958914893617021	Other
COL9A1_70279516-70279620	-0.1226	Other
COL9A2_40315238-40315409	-0.235375	Other
COL9A2_40315238-40315465	-0.255142857142857	Other
COPZ2_48033211-48033302	-0.106674418604651	Other
COQ3_99380189-99380341	-0.2	Other
COQ3_99383698-99383824	-0.21704347826087	Other
COQ9_57458246-57458350	-0.109714285714286	Other
CPAMD8_16975097-16975258	-0.4334	Other
CPB2-AS1_46097110-46097399	-0.31725	Other
CPLANE2_16232893-16233017	-0.243166666666667	Other
CPNE1_35658930-35658982	-0.0262121212121212	Other
CPNE1_35658930-35659014	-0.04335	Other
CPO_206962412-206962614	-0.9266	Other
CPPED1_12704624-12705049	-0.167642857142857	Other
CP_149210167-149210379	-0.1245	Other
CRACD_56298214-56298349	-0.511142857142857	Other
CREBBP_3738559-3738672	-0.150857142857143	Other
CREBBP_3739578-3739724	-0.107232558139535	Other
CREM_35179134-35179276	-0.1582	Other
CRHR1_45816463-45816582	-0.332566666666667	Other
CRHR1_45821355-45821440	-0.20925	Other
CRIM1_36537352-36537546	-0.113666666666667	Other
CRTC2_153951260-153951666	-0.161	Other
CSAD_53161127-53161191	-0.329615384615385	Other
CSF1_109923166-109923711	-0.1465	Other
CSGALNACT2_43163866-43164044	-0.328354838709677	Other
CS_56298609-56298691	-0.275159420289855	Other
CTBP1_1241325-1241519	-0.108444444444444	Other
CTBS_84569931-84570139	-0.253476190476191	Other
CTDSP2_57826996-57827123	-0.566375	Other
CTNNA1_138881042-138881137	-0.00976923076923076	Other
CTNNB1_41239134-41239354	-0.4	Other
CTSB_11850866-11850980	-1	Other
CTTN_70421470-70421580	-0.0611290322580645	Other
CXXC1_50284720-50284839	-0.140709677419355	Other
CYTH1_78696007-78696009	-0.37753488372093	Other
D2HGDH_241748865-241749929	-0.2543	Other
DAB2_39382618-39383271	-0.149137931034483	Other
DACH1_71573418-71573573	-0.157521739130435	Other
DAPK2_63924816-63924861	-0.2518	Other
DAXX_33320736-33321567	-0.248294117647059	Other
DDB2_47234573-47234672	-0.216666666666667	Other
DDX11_31086025-31086212	-0.137666666666667	Other
DDX3X_41340636-41340814	-0.629	Other
DDX49_18921663-18921748	-0.1169	Other
DECR1_90005292-90005369	-0.163333333333333	Other
DECR1_90017302-90017326	-0.270444444444444	Other
DENND2B_8729950-8731209	-0.2361	Other
DENND3_141141203-141141324	-0.154	Other
DEPDC5_31758527-31758633	-0.16	Other
DGUOK_73932598-73932683	-0.480785714285714	Other
DGUOK_73946719-73946906	-0.0932222222222222	Other
DGUOK_73957125-73957240	-0.102175	Other
DHDDS_26447559-26447660	-0.124285714285714	Other
DHRS11_36599671-36599763	-0.0518	Other
DHRS13_28902583-28902701	-0.12628	Other
DHRS4L2_24001384-24001517	-0.525433333333334	Other
DHX58_42103608-42103798	-0.293924528301887	Other
DHX9_182855577-182855713	-0.237666666666667	Other
DIO2_80206231-80206338	-0.142846153846154	Other
DIXDC1_111974876-111974983	-0.163416666666667	Other
DLG1_197069219-197069260	-0.18445	Other
DLG1_197161640-197161738	-0.561743055555555	Other
DLG2_83484129-83484228	-0.504	Other
DMTN_22069016-22069060	-0.0669615384615385	Other
DNM1L_32738264-32738296	-0.208982142857143	Other
DNMT1_10134217-10134307	-0.158015625	Other
DNMT3B_32786502-32786627	-0.627	Other
DOCK4_111735054-111735167	-0.230322580645161	Other
DPH5_101001467-101001544	-0.525642857142857	Other
DPH5_101001467-101001587	-0.0871666666666667	Other
DPP8_65454263-65454415	-0.0771578947368421	Other
DRD2_113414375-113414461	-0.8635	Other
DROSHA_31467459-31467612	-0.6437	Other
DSC2_31091531-31091567	-0.203	Other
DTNB_25455405-25455494	-0.336857142857143	Other
DTNB_25596086-25596240	-0.18168	Other
DTNB_25607236-25607321	-0.116577777777778	Other
DTX2_76497337-76497477	-0.292181818181818	Other
DUSP15_31862571-31862742	-0.132694915254237	Other
E2F6_11455342-11455474	-0.296569230769231	Other
E2F6_11457179-11457233	-0.4305625	Other
EARS2_23553044-23553123	-0.139125	Other
ECE2_184290557-184290667	-0.131282608695652	Other
ECHDC2_52906519-52906611	-0.20862962962963	Other
ECSIT_11519075-11519193	-0.17825	Other
EED_86270083-86270157	-0.179142857142857	Other
EFHB_19888444-19888651	-0.5	Other
EFL1_82259088-82259155	-0.553266666666667	Other
EFS_23360555-23360833	-0.171565217391304	Other
EHMT1_137752331-137752408	-0.00375	Other
EIF3E_108242112-108242346	-0.464	Other
EIF3I_32226171-32226320	-0.0454137931034483	Other
EIF6_35280654-35280829	-0.1085	Other
ELMO2_46387338-46387431	-0.252946428571429	Other
ELMO2_46387338-46387437	-0.124890909090909	Other
ELMOD2_140525420-140525570	-0.21075	Other
ELMOD3_85371440-85371562	-0.3006	Other
ELN_74057640-74057696	-0.147	Other
ELN_74065944-74065997	-0.247806451612903	Other
EML2_45616461-45616558	-0.129660377358491	Other
EML2_45621483-45621637	-0.10608	Other
EMSY_76454749-76454790	-0.317698113207547	Other
ENDOV_80422140-80422245	-0.0166	Other
ENOSF1_706470-706578	-0.4557	Other
ENOX2_130783547-130783690	-0.477125	Other
EP400P1_132103997-132105304	-0.418842105263158	Other
EP400_132021079-132021321	-0.443458333333333	Other
EPB41L1_36214357-36214440	-0.159542372881356	Other
EPB41L1_36214360-36214440	-0.142050847457627	Other
EPB41L1_36218876-36218962	-0.21530303030303	Other
EPB41L1_36219761-36219844	-0.107823529411765	Other
EPB41L2_130865536-130865634	-0.23646875	Other
EPB41L2_130867459-130867581	-0.581126050420168	Other
EPB41L2_130869812-130870126	-0.503662162162162	Other
EPB41L2_130880144-130880206	-0.149168421052632	Other
EPHX2_27515718-27515813	-0.203096774193548	Other
EPHX2_27516320-27516398	-0.203	Other
EPN2_19313126-19313279	-0.224833333333333	Other
EPN2_19328711-19328887	-0.561315789473684	Other
EPN2_19331853-19332068	-0.140655172413793	Other
ERBB4_211387945-211387992	-0.324836734693877	Other
ERBIN_66075024-66075230	-0.134552631578947	Other
ERCC1_45413963-45414034	-0.0545	Other
ERP29_112019756-112019894	-0.15246511627907	Other
ESPN_6457361-6457372	-0.178	Other
ETFA_76295591-76295737	-0.167515625	Other
ETFA_76309932-76310064	-0.228935483870968	Other
ETV1_13935708-13935896	-0.112	Other
EVI2A_31320373-31320513	-0.8434	Other
EVI5_92662719-92662865	-0.384052631578947	Other
EVI5_92663420-92663452	-0.289	Other
EVI5_92773906-92774027	-0.170705882352941	Other
EVL_100137740-100137802	-0.153145161290323	Other
EZH1_42717976-42718067	-0.062	Other
EZH1_42724305-42724424	-0.11746	Other
EZH2_148832634-148832750	-0.559875	Other
F5_169527915-169528094	-0.26625	Other
FABP6_160229546-160229624	-0.264892857142857	Other
FAF2_176486355-176486489	-0.103	Other
FAHD2A_95410527-95410586	-0.390285714285714	Other
FAHD2A_95410527-95411026	-0.112275862068966	Other
FAH_80172149-80172248	-0.150025	Other
FAH_80172162-80172248	-0.242048780487805	Other
FAM104A_73212678-73212740	-0.245310344827586	Other
FAM104A_73227165-73227182	-0.601571428571429	Other
FAM104A_73227165-73227264	-0.1900625	Other
FAM120A_93558581-93558718	-0.0868571428571429	Other
FAM122B_134772143-134772283	-0.588870967741935	Other
FAM13B_138018955-138019146	-0.154285714285714	Other
FAM149A_186149566-186149704	-0.182733333333333	Other
FAM149A_186149593-186149704	-0.0306666666666667	Other
FAM167A_11444031-11444808	-0.198909090909091	Other
FAM184A_118974428-118974574	-0.468454545454545	Other
FAM189B_155251733-155251905	-0.272596774193548	Other
FAM189B_155251733-155251908	-0.383426229508197	Other
FAM47E-STBD1_76268660-76268813	-0.165272727272727	Other
FAM49B_129879389-129879471	-0.028375	Other
FAM92A_93718675-93718788	-0.114	Other
FAM92A_93724510-93724595	-0.2516	Other
FANCE_35457556-35457600	-0.214	Other
FASTKD3_7866646-7868196	-0.365333333333333	Other
FAT1_186590368-186590403	-0.52325	Other
FAXDC2_154834843-154834934	-0.39475	Other
FCGRT_49513882-49514486	-0.5	Other
FCHO1_17778609-17778884	-0.113714285714286	Other
FCHO2_73006445-73006549	-0.242882352941177	Other
FCHSD1_141642397-141642503	-0.00453333333333333	Other
FDXR_74864480-74864564	-0.123068965517241	Other
FDXR_74866446-74866544	-0.209405405405405	Other
FDXR_74866446-74866568	-0.15230612244898	Other
FGD1_54470016-54470457	-0.49391935483871	Other
FGF1_142600702-142600800	-0.1389	Other
FGF1_142600702-142600805	-0.118333333333333	Other
FGFR1OP2_26960515-26960628	-0.287557692307692	Other
FGGY_59321536-59321750	-0.0664565217391305	Other
FLAD1_154983842-154984066	-0.133125	Other
FLAD1_154990159-154990257	-0.3336	Other
FLG-AS1_152314624-152314957	-0.568032258064516	Other
FLNB_58131927-58132019	-0.00621875	Other
FLNC_128849976-128850074	-0.266545454545455	Other
FN1_215372109-215372300	-0.196428571428571	Other
FN1_215372109-215372375	-0.1387	Other
FN1_215392931-215393203	-0.0733870967741936	Other
FNBP1_129923844-129923939	-0.348272727272727	Other
FNBP1_129923844-129924026	-0.305028571428571	Other
FOLH1_49148639-49148731	-0.185	Other
FOPNL_15879804-15879888	-0.107	Other
FOSL1_65894014-65894116	-0.574282051282051	Other
FOSL1_65894014-65894121	-0.308416666666667	Other
FOXJ3_42278348-42278672	-0.177625	Other
FOXP1_70972011-70972180	-0.11975	Other
FOXP2_114538326-114538383	-0.37728	Other
FOXP2_114570807-114570881	-0.260105263157895	Other
FOXP2_114629592-114629642	-0.163333333333333	Other
FOXP4_41577986-41578081	-0.133857142857143	Other
FTCD_46138508-46138646	-0.3632	Other
FTH1_61965369-61965577	-0.184791666666667	Other
FUCA2_143502355-143502565	-0.201383333333333	Other
FUT8_65721775-65722021	-0.1596	Other
G2E3_30605505-30605812	-0.174	Other
GADD45G_89605432-89605533	-0.210057692307692	Other
GALE_23798887-23799012	-0.2549	Other
GALK1_75763014-75763181	-0.155810810810811	Other
GALK2_49281987-49282085	-0.186564102564103	Other
GALNS_88842706-88842829	-0.372717391304348	Other
GALNT7_173298115-173298297	-0.25125	Other
GALT_34647492-34647705	-0.0607460317460317	Other
GALT_34647492-34647961	-0.139095238095238	Other
GALT_34647657-34647961	-0.311897959183674	Other
GALT_34647832-34647961	-0.355805825242719	Other
