splice_id	gene	histology
DEPDC5:31861368-31861433_31857444-31857553_31870589-31870744	DEPDC5	MB
TPD52L2:63887564-63887605_63882718-63882820_63889189-63889238	TPD52L2	MB
RNASEH1-AS1:3559404-3559729_3558467-3558998_3561316-3561734	AS1	MB
SLC18B1:132790785-132790865_132790176-132790272_132796981-132797121	SLC18B1	MB
TJAP1:43502588-43502617_43502282-43502349_43503400-43503508	TJAP1	MB
HNRNPA1:54283079-54283234_54282799-54282874_54283811-54283967	HNRNPA1	MB
NRL:24084520-24084745_24082653-24082875_24114721-24115010	NRL	MB
LRCH3:197880512-197880757_197875697-197875775_197883540-197888436	LRCH3	MB
TNIK:171107183-171107206_171101448-171101633_171108064-171108162	TNIK	MB
ZNF512:27583658-27583716_27582968-27583142_27598066-27598254	ZNF512	MB
EYA3:28027789-28027926_28017153-28017239_28035543-28035680	EYA3	MB
TCERG1:146468341-146468403_146463550-146463793_146469543-146469744	TCERG1	MB
EVI5:92662719-92662865_92636201-92636336_92663419-92663452	EVI5	MB
AGTRAP:11745930-11746223_11745802-11745837_11747439-11747545	AGTRAP	MB
AGTRAP:11745988-11746223_11745802-11745837_11747439-11747545	AGTRAP	MB
AGTRAP:11746127-11746223_11745800-11745837_11747439-11747545	AGTRAP	MB
DENND4A:65700544-65700672_65697266-65697383_65701050-65701192	DENND4A	MB
DENND4A:65700544-65700675_65697266-65697383_65701050-65701192	DENND4A	MB
CACNB1:39185950-39186104_39184783-39184864_39186495-39186572	CACNB1	MB
PBX1:164820072-164820184_164811989-164812149_164821536-164821626	PBX1	MB
DOCK7:62544947-62545039_62543655-62543745_62552731-62552761	DOCK7	MB
BIN1:127052255-127052362_127051153-127051243_127059010-127059155	BIN1	MB
BIN1:127068163-127068255_127063932-127064018_127068923-127069031	BIN1	MB
BDH1:197538306-197538952_197533488-197533561_197546360-197546486	BDH1	MB
KCNMA1:77001407-77001580_76974486-76974573_77011966-77012043	KCNMA1	MB
SNRPN:24920473-24920547_24920010-24920124_24962113-24962209	SNRPN	MB
DLG3:70497180-70497221_70495407-70495453_70498519-70498558	DLG3	MB
MAGI1:65375745-65375945_65364852-65364946_65379260-65379554	MAGI1	MB
MAGI1:65375745-65375948_65364852-65364946_65379260-65379554	MAGI1	MB
SLC38A10:81250070-81250093_81246884-81247061_81251492-81251612	SLC38A10	MB
TEAD1:12878889-12878900_12864837-12864900_12879707-12879842	TEAD1	MB
PPFIA1:70349923-70350039_70348188-70348420_70350993-70351023	PPFIA1	MB
ROBO3:124877161-124877309_124876821-124876932_124877518-124877796	ROBO3	MB
ROBO3:124877285-124877309_124876841-124876932_124877518-124877658	ROBO3	MB
WNK1:879573-880031_877093-878361_880720-880814	WNK1	MB
WNK1:879573-880031_877093-878361_881691-881789	WNK1	MB
ERBB4:211387945-211387992_211386852-211387150_211420440-211420611	ERBB4	MB
PHLDB1:118634923-118635051_118632158-118632296_118635392-118635548	PHLDB1	MB
OSBPL8:76459859-76459895_76450850-76450988_76487509-76487618	OSBPL8	MB
OSBPL8:76459859-76459895_76450900-76450979_76487509-76487618	OSBPL8	MB
NSFL1C:1455714-1455719_1454966-1455132_1458199-1458274	NSFL1C	MB
HNRNPC:21263667-21263829_21263310-21263336_21269297-21269406	HNRNPC	MB
STRN3:30918966-30919106_30913523-30913657_30935162-30935304	STRN3	MB
RAB11FIP3:491134-491268_488850-489000_496823-496859	RAB11FIP3	MB
NT5M:17304364-17304477_17303677-17303817_17306542-17306643	NT5M	MB
TRRAP:98945747-98945800_98942948-98943017_98948220-98948340	TRRAP	MB
LYRM1:20902486-20902717_20900449-20900535_20920121-20920214	LYRM1	MB
PPFIA1:70365373-70365435_70362287-70362488_70372214-70372390	PPFIA1	MB
ROBO3:124877161-124877184_124876485-124876932_124877266-124877309	ROBO3	MB
CCT6P1:65761646-65761748_65760423-65760556_65762946-65763020	CCT6P1	MB
ROBO2:77642671-77642943_77634924-77635043_77644703-77644904	ROBO2	MB
CACNA2D2:50373065-50373085_50370319-50370380_50374736-50374813	CACNA2D2	MB
ANKRD36:97209800-97209872_97209680-97209709_97211545-97211574	ANKRD36	MB
FAM228B:24142492-24142746_24139369-24139450_24146747-24146801	FAM228B	MB
MYH10:8576643-8576669_8569719-8569812_8577235-8577338	MYH10	MB
MYH10:8576643-8576831_8569719-8569812_8577235-8577338	MYH10	MB
SLC1A2:35261670-35261740_35256951-35260965_35265526-35265758	SLC1A2	MB
SLC1A2:35261670-35261862_35256952-35260965_35265526-35265758	SLC1A2	MB
LCORL:17873388-17878213_17841198-17845901_17886067-17886161	LCORL	MB
UBXN11:26303043-26303167_26302812-26302918_26306591-26306636	UBXN11	MB
POMT2:77279537-77279622_77278728-77278869_77279822-77279928	POMT2	MB
POMT2:77279537-77279586_77278728-77278869_77279822-77279928	POMT2	MB
MEAF6:37496707-37496736_37496546-37496604_37501803-37501996	MEAF6	MB
MBNL2:97356796-97356849_97346803-97347067_97357481-97357635	MBNL2	MB
ELAVL4:50141772-50141858_50109787-50109964_50144956-50145197	ELAVL4	MB
REPS1:138926401-138926478_138921036-138921124_138929976-138929997	REPS1	MB
REPS1:138926401-138926481_138921036-138921124_138929976-138930098	REPS1	MB
RACK1:181237225-181237319_181236928-181237042_181237608-181237719	RACK1	MB
CLCC1:108962309-108962469_108950308-108950438_108963360-108963413	CLCC1	MB
GRIA2:157361010-157361124_157359895-157360143_157361537-157361652	GRIA2	MB
MLLT10:21682225-21682257_21681331-21681376_21713771-21713950	MLLT10	MB
IGSF11:118981791-118981940_118930111-118930275_119034530-119034955	IGSF11	MB
ANOS2P:13754640-13754789_13703901-13704435_13790918-13790966	ANOS2P	MB
NQO2:2989528-2989710_2988645-2988709_2993930-2994053	NQO2	MB
OTUD5:48936191-48936358_48934953-48935018_48944189-48944283	OTUD5	MB
SIRT2:38898379-38898425_38893818-38893867_38899505-38899618	SIRT2	MB
FPR1:51750203-51750253_51745171-51747005_51751813-51751893	FPR1	MB
ENSG00000214870:26412185-26412239_26403395-26403517_26493794-26494263	ENSG00000214870	MB
SNX10:26357007-26357127_26346419-26346466_26360974-26361031	SNX10	MB
GUK1:228141626-228141829_228141123-228141288_228145510-228145624	GUK1	MB
CTIF:48539758-48539831_48539157-48539312_48619537-48619745	CTIF	MB
TIA1:70228344-70228462_70227734-70227822_70229058-70229091	TIA1	MB
CCNL2:1388626-1388743_1387953-1388065_1390229-1390371	CCNL2	MB
UBTF:44212344-44212454_44211872-44212006_44212818-44212939	UBTF	MB
TPM1:63043706-63043831_63042746-63042943_63044026-63044152	TPM1	MB
UBAP2:34011627-34011664_33996477-33998864_34017049-34017189	UBAP2	MB
COMMD2:149750257-149750382_149741389-149741718_149750677-149750851	COMMD2	MB
CRYZL1:33641179-33641305_33631485-33631557_33641680-33641721	CRYZL1	MB
HM13:31527922-31528050_31527483-31527582_31538178-31538261	HM13	MB
RNF216P1:4995475-4995582_4989062-4989177_4996609-4996673	RNF216P1	MB
PACC1:212413898-212414080_212410424-212410521_212414721-212414901	PACC1	MB
BPNT1:220066073-220066117_220062756-220062954_220067301-220067393	BPNT1	MB
MBNL2:97365136-97365171_97357481-97357635_97391321-97394119	MBNL2	MB
PRKD1:29656476-29656499_29638693-29638904_29663698-29663859	PRKD1	MB
UGP2:63857550-63857642_63856305-63856433_63857828-63857914	UGP2	MB
MFF:227329606-227329783_227328677-227328789_227330625-227330689	MFF	MB
MGRN1:4686259-4686303_4683842-4683932_4688795-4689039	MGRN1	MB
FERMT2:52881796-52881828_52881243-52881469_52893292-52893333	FERMT2	MB
BPTF:67963333-67963506_67959540-67959875_67964211-67964404	BPTF	MB
NLGN4Y:14719459-14719518_14622008-14622591_14723116-14723269	NLGN4Y	MB
RPN2:37200447-37200494_37199049-37199225_37203884-37203960	RPN2	MB
SHANK1:50687017-50687040_50686743-50686812_50687581-50687662	SHANK1	MB
ZNF585B:37198939-37199054_37190023-37190150_37207039-37207254	ZNF585B	MB
RWDD1:116572858-116572985_116571408-116571655_116574057-116574171	RWDD1	MB
ATG12:115840818-115840934_115840496-115840612_115841389-115841544	ATG12	MB
MOK:102263546-102263616_102251443-102251995_102283477-102283592	MOK	MB
NRXN1:50528625-50528651_50506494-50506617_50531226-50531430	NRXN1	MB
ENSG00000214870:26412185-26412239_26398628-26399021_26493794-26494263	ENSG00000214870	MB
HNRNPA1:54283063-54283234_54282799-54282874_54283811-54283967	HNRNPA1	MB
ADGRL3:61912719-61912757_61909559-61909745_61934839-61935023	ADGRL3	MB
LYRM1:20902486-20902717_20900665-20900889_20915555-20915714	LYRM1	MB
ENSG00000283761:99974971-99975069_99970010-99970162_99993536-99993741	ENSG00000283761	MB
MAP4K3:39307943-39308005_39299742-39299801_39309460-39309519	MAP4K3	MB
VPS13D:12338231-12338305_12335704-12335827_12341782-12341885	VPS13D	MB
KCNMA1:77001407-77001580_76969973-76970067_77011966-77012043	KCNMA1	MB
B4GALT4:119235145-119235227_119229846-119230244_119236852-119237070	B4GALT4	MB
MTFR1:65689566-65689599_65682352-65682451_65693643-65693759	MTFR1	MB
SGIP1:66667530-66667541_66643543-66643719_66670994-66671019	SGIP1	MB
TPT1-AS1:45390714-45390858_45389734-45389820_45391031-45391548	AS1	MB
COMMD6:75527813-75527851_75526435-75526639_75530113-75530266	COMMD6	MB
RAB40B:82696389-82696853_82664495-82664556_82698454-82698687	RAB40B	MB
MBD1:50275370-50275444_50275128-50275245_50275599-50275728	MBD1	MB
ATP9B:79375394-79375426_79373897-79374101_79377246-79378142	ATP9B	MB
EWSR1:29274265-29274282_29273737-29273864_29278029-29278216	EWSR1	MB
EWSR1:29274268-29274282_29273737-29273864_29278029-29278216	EWSR1	MB
CALM3:46605994-46606185_46605826-46605857_46608196-46608340	CALM3	MB
SV2B:91128723-91128810_91100314-91100363_91225872-91226714	SV2B	MB
UROS:125794022-125794388_125788914-125789005_125794879-125794978	UROS	MB
CKAP5:46760352-46760375_46759268-46759442_46760611-46760650	CKAP5	MB
AFDN:167954461-167954493_167951185-167952187_167962432-167962567	AFDN	MB
PPP3CB:73448664-73448690_73446491-73446576_73454411-73454489	PPP3CB	MB
TEAD2:49355959-49355970_49355302-49355419_49357251-49357314	TEAD2	MB
DVL1:1337018-1337055_1336411-1336515_1337976-1338183	DVL1	MB
AP3S1:115912089-115912136_115906820-115906861_115913361-115913457	AP3S1	MB
AMPH:38429056-38429577_38426953-38426986_38429841-38429865	AMPH	MB
TRIM33:114420380-114420451_114410183-114410316_114421435-114421636	TRIM33	MB
ERC1:1204501-1204512_1189858-1190052_1236768-1236904	ERC1	MB
PCDH17:57709669-57709752_57666660-57666833_57724611-57724748	PCDH17	MB
PTK2:140669727-140669735_140668268-140668424_140674297-140674404	PTK2	MB
ZMIZ1:79310924-79311184_79307404-79307571_79312641-79316519	ZMIZ1	MB
HSD17B4:119471636-119471700_119456314-119456368_119473907-119474015	HSD17B4	MB
PCBP1-AS1:70055656-70055910_70048708-70051305_70059642-70059679	AS1	MB
IMPDH1:128393722-128393738_128392276-128393028_128394277-128394361	IMPDH1	MB
RO60:193070554-193070619_193069231-193069634_193075819-193075931	RO60	MB
NDRG3:36654801-36654839_36651765-36653701_36656359-36656411	NDRG3	MB
SBF1:50466978-50467001_50466604-50466710_50467337-50467448	SBF1	MB
AUH:91360279-91360440_91356087-91356155_91361627-91361887	AUH	MB
COL9A1:70254740-70254769_70254475-70254529_70254962-70255016	COL9A1	MB
LEMD1:205384288-205384364_205381377-205381856_205420454-205420574	LEMD1	MB
PPM1K:88271000-88271189_88268761-88268906_88277142-88277243	PPM1K	MB
TTC8:88833693-88833722_88824650-88824821_88839451-88839572	TTC8	MB
PDPR:70114870-70114930_70114371-70114440_70120460-70120719	PDPR	MB
RIN2:19935439-19935607_19935098-19935199_19956614-19956807	RIN2	MB
COPS4:83073206-83073353_83068437-83068522_83075296-83075756	COPS4	MB
ITGB1BP1:9419990-9420100_9418625-9418732_9422478-9422566	ITGB1BP1	MB
CDK16:47222261-47222380_47218412-47218664_47223551-47223759	CDK16	MB
RNASET2:166955495-166955627_166952487-166952548_166956096-166956611	RNASET2	MB
GTF2I:74718879-74718941_74716611-74716950_74728785-74728896	GTF2I	MB
TAMM41:11833003-11833151_11829713-11829864_11839221-11839314	TAMM41	MB
NOP56:2657373-2657488_2657080-2657218_2657928-2658393	NOP56	MB
LRIF1:110951288-110952815_110949850-110950123_110963620-110963922	LRIF1	MB
SERGEF:17999494-17999572_17995795-17995909_18000496-18000557	SERGEF	MB
DDHD1:53096117-53096218_53093315-53093444_53103682-53103856	DDHD1	MB
FUBP3:130631161-130631293_130630627-130630788_130631556-130631630	FUBP3	MB
INTS11:1323147-1323287_1320995-1321093_1324580-1324659	INTS11	MB
INTS11:1323181-1323287_1320995-1321093_1324580-1324625	INTS11	MB
EZH2:148818978-148819059_148816683-148818117_148819595-148819687	EZH2	MB
NRIP1:14991201-14991306_14968154-14968526_15014343-15014466	NRIP1	MB
TMEM94:75492239-75492337_75491690-75491852_75492473-75492742	TMEM94	MB
ZNF135:58059969-58060035_58059281-58059310_58061579-58061706	ZNF135	MB
ZNF135:58059974-58060035_58059268-58059310_58061579-58061706	ZNF135	MB
USP10:84704740-84704860_84699994-84700111_84733434-84733503	USP10	MB
AFF2:148837647-148837733_148809875-148809920_148842965-148843002	AFF2	MB
BEND6:57014462-57014525_56992377-56992555_57015132-57015160	BEND6	MB
AHCTF1:246851905-246852038_246849870-246851442_246853090-246853299	AHCTF1	MB
PLOD2:146123265-146123325_146121111-146121248_146124137-146124229	PLOD2	MB
ZNF81:47842650-47842768_47836901-47836987_47846104-47846321	ZNF81	MB
EPB41L1:36121660-36121816_36112425-36112480_36175550-36175715	EPB41L1	MB
WDFY3:84808334-84808417_84803289-84803467_84809886-84810344	WDFY3	MB
IFT88:20663263-20663386_20656364-20656430_20663497-20663604	IFT88	MB
TMEM51:15210490-15210562_15153746-15153954_15214894-15215431	TMEM51	MB
ATXN2:111479070-111479102_111470557-111470742_111485264-111485331	ATXN2	MB
SLC8A1:40175261-40175281_40174824-40174842_40177751-40177855	SLC8A1	MB
ITGB1BP1:9419990-9420100_9414177-9414256_9423372-9423480	ITGB1BP1	MB
MRPL33:27782572-27782694_27772673-27772692_27894532-27894684	MRPL33	MB
RB1CC1:52685937-52686156_52685398-52685520_52686852-52686967	RB1CC1	MB
COASY:42562356-42562487_42562150-42562219_42562611-42563322	COASY	MB
IFI27L1:94097492-94097678_94096886-94096965_94100738-94100771	IFI27L1	MB
CALCOCO2:48856579-48856616_48856100-48856187_48860313-48860449	CALCOCO2	MB
ANKS3:4726979-4727177_4726658-4726780_4729979-4730151	ANKS3	MB
XPNPEP3:40870048-40870139_40868998-40869115_40881769-40882177	XPNPEP3	MB
SAP30BP:75690671-75690772_75671815-75671863_75693439-75693482	SAP30BP	MB
PRR14:30650993-30651127_30650777-30650806_30651595-30651668	PRR14	MB
CAPN15:536029-536142_533945-533998_546816-548287	CAPN15	MB
SLC8A1:40170281-40170349_40164853-40164984_40174824-40174842	SLC8A1	MB
RALGAPA2:20598679-20598819_20591176-20591314_20601681-20601846	RALGAPA2	MB
ADAM22:88186615-88186701_88181957-88182024_88193115-88193239	ADAM22	MB
RAPGEF1:131619051-131619206_131602060-131602149_131621795-131621998	RAPGEF1	MB
MECR:29220838-29220921_29216587-29216685_29230730-29230897	MECR	MB
ZSCAN30:35267476-35267679_35263944-35264455_35290130-35290229	ZSCAN30	MB
ERBIN:66072169-66072291_66053405-66054951_66075023-66075230	ERBIN	MB
RACK1:181243286-181243405_181242173-181242345_181243691-181243904	RACK1	MB
SETD5:9454005-9454101_9453738-9453868_9464424-9464954	SETD5	MB
GAPVD1:125335172-125335252_125332509-125332629_125337017-125337095	GAPVD1	MB
CNTN1:41061762-41061884_41029113-41029219_41069958-41070241	CNTN1	MB
KTN1:55651287-55651375_55650568-55650637_55651889-55651927	KTN1	MB
DPY19L3:32467474-32467626_32464727-32464784_32468730-32468813	DPY19L3	MB
NSF:46755499-46755597_46755313-46755369_46755801-46755837	NSF	MB
PTPRD:8497242-8497268_8492861-8492979_8499646-8499840	PTPRD	MB
RPS6KB2:67432353-67432492_67431367-67431515_67432599-67432657	RPS6KB2	MB
TKFC:61333549-61333650_61333221-61333329_61334619-61334731	TKFC	MB
TBC1D1:38053106-38053225_38049617-38049898_38054198-38054338	TBC1D1	MB
CAMK2G:73818209-73818895_73817478-73817554_73819531-73819645	CAMK2G	MB
NRXN2:64626463-64626552_64622752-64623078_64630401-64630573	NRXN2	MB
LINC02693:21550996-21551116_21529257-21535538_21573225-21573735	LINC02693	MB
TNC:115057153-115057425_115042218-115042341_115073602-115073866	TNC	MB
RAD52:926796-926946_925449-925525_927144-927263	RAD52	MB
CDK16:47222273-47222342_47218775-47219105_47223551-47223728	CDK16	MB
DTNA:34825267-34825275_34820790-34820915_34827592-34827676	DTNA	MB
ARHGEF10L:17613058-17613174_17607801-17607977_17616093-17616202	ARHGEF10L	MB
PUM2:20326261-20326385_20318536-20318645_20327309-20327378	PUM2	MB
ENSG00000268362:24048937-24049014_24046183-24046279_24049404-24049548	ENSG00000268362	MB
CADM3:159189771-159189872_159171608-159171853_159191935-159192076	CADM3	MB
RNF7:141742644-141742907_141738303-141738516_141743508-141743556	RNF7	MB
CTSB:11861406-11861479_11853328-11853479_11864375-11864463	CTSB	MB
CLCC1:108962309-108962464_108950308-108950448_108963360-108963450	CLCC1	MB
CLCC1:108962309-108962469_108950308-108950448_108963360-108963413	CLCC1	MB
MAP4K4:101863821-101864051_101859642-101859864_101864929-101865003	MAP4K4	MB
MTSS1:124558713-124558832_124557680-124557875_124562781-124562992	MTSS1	MB
PSPH:56043148-56043261_56033960-56034154_56051137-56051604	PSPH	MB
ANK3:60068637-60076448_60067934-60068009_60080536-60080618	ANK3	MB
ANK3:60073872-60076454_60067934-60068009_60080536-60080618	ANK3	MB
ANK3:60137342-60137353_60134270-60134373_60138963-60139087	ANK3	MB
TBC1D1:38051899-38052060_38049617-38049898_38054198-38054338	TBC1D1	MB
MON2:62566014-62566031_62565236-62565380_62566321-62566450	MON2	MB
ABI2:203396785-203396967_203395655-203395780_203402575-203402677	ABI2	MB
TSC2:2077598-2077726_2076490-2076585_2079031-2079196	TSC2	MB
TSC2:2077598-2077726_2076490-2076585_2079034-2079196	TSC2	MB
ZFP62:180851988-180852060_180847614-180851493_180861218-180861276	ZFP62	MB
TACC2:122213342-122213377_122210396-122211708_122215390-122215451	TACC2	MB
ERBB4:211657950-211657994_211657596-211657828_211665322-211665354	ERBB4	MB
DGKI:137545900-137545962_137521865-137521966_137552368-137552568	DGKI	MB
EPB41:29058589-29058645_29053103-29053312_29060421-29060484	EPB41	MB
SIRT2:38898794-38898918_38893818-38893867_38899505-38899714	SIRT2	MB
RAPGEF2:159243774-159243791_159241200-159241368_159304341-159304473	RAPGEF2	MB
KRBA2:8371309-8372081_8368709-8370386_8375899-8376658	KRBA2	MB
KRBA2:8371600-8372081_8369104-8370386_8375899-8375979	KRBA2	MB
ANK2:113331972-113332070_113330245-113330470_113333053-113333208	ANK2	MB
PCBP4:51961941-51962088_51961159-51961304_51962809-51962892	PCBP4	MB
LYRM1:20902486-20902717_20900449-20900535_20915555-20915714	LYRM1	MB
AGAP1:236014805-236014879_235968461-235968623_236036560-236036697	AGAP1	MB
ACAP2:195295196-195295300_195294718-195294811_195295707-195295892	ACAP2	MB
CLIP1:122347375-122347479_122340752-122341697_122352725-122352786	CLIP1	MB
CALU:128747553-128748367_128739291-128739432_128748572-128748804	CALU	MB
SFT2D1:166331385-166331407_166330160-166330247_166342418-166342547	SFT2D1	MB
JKAMP:59484990-59485116_59484442-59484593_59486730-59486804	JKAMP	MB
VAV2:133769417-133769503_133768441-133768596_133770377-133770501	VAV2	MB
VTI1A:112533530-112533550_112527086-112527164_112538245-112538301	VTI1A	MB
ABI2:203396884-203396967_203395655-203395780_203402575-203402734	ABI2	MB
PI4KB:151324745-151324917_151315572-151316509_151326171-151326373	PI4KB	MB
PPIP5K2:103186320-103186439_103184671-103184744_103190841-103190982	PPIP5K2	MB
TRIM9:51000683-51000828_50981799-50982103_51009079-51009233	TRIM9	MB
GIT1:29578962-29578988_29578730-29578779_29581337-29581380	GIT1	MB
LGALS3BP:78979446-78979586_78977139-78977214_78979823-78979923	LGALS3BP	MB
SNX21:45840322-45840458_45835032-45835116_45840638-45841090	SNX21	MB
SNX21:45840448-45840458_45834576-45835116_45840638-45840907	SNX21	MB
ZNF618:114028910-114028972_114016694-114016784_114032647-114032723	ZNF618	MB
ZNF23:71461659-71462004_71456781-71456828_71462209-71462392	ZNF23	MB
C3orf18:50566006-50566094_50561721-50561747_50567462-50567625	C3orf18	MB
CYFIP1:22916882-22917029_22916482-22916630_22917787-22917935	CYFIP1	MB
SH3GLB1:86728403-86728441_86724312-86724405_86734601-86734691	SH3GLB1	MB
ZNF638:71433476-71433535_71433164-71433283_71434741-71435069	ZNF638	MB
MPP3:43832077-43832251_43831881-43831943_43832760-43832819	MPP3	MB
MPV17:27317078-27317234_27312993-27313074_27322447-27322522	MPV17	MB
PXN-AS1:120210930-120211106_120209838-120209934_120212374-120212769	AS1	MB
C1orf159:1083915-1084011_1082915-1082987_1084352-1084383	C1orf159	MB
C1orf159:1083915-1084086_1081822-1082987_1084352-1084383	C1orf159	MB
GLT8D1:52704724-52704952_52700444-52700496_52705446-52705764	GLT8D1	MB
PRPF3:150327557-150327652_150325750-150325881_150328319-150328466	PRPF3	MB
SF1:64765951-64766155_64764605-64765518_64766899-64767079	SF1	MB
SH3GLB1:86728403-86728489_86724312-86724405_86734601-86734691	SH3GLB1	MB
PPP1R9A:95287110-95287133_95286205-95286325_95288535-95288718	PPP1R9A	MB
NECAP2:16450125-16450241_16449092-16449201_16451837-16452015	NECAP2	MB
SUGP2:19003496-19003608_19001612-19001674_19004167-19004269	SUGP2	MB
KDM6B:7839906-7840024_7834216-7834350_7844900-7845020	KDM6B	MB
SLC4A10:161708694-161708829_161624334-161624566_161770972-161771054	SLC4A10	MB
HEATR6:60073962-60074159_60073845-60073886_60076129-60076237	HEATR6	MB
SEMA3F:50175096-50175188_50174230-50174350_50176767-50176861	SEMA3F	MB
CAMKK1:3882257-3882370_3881626-3881648_3882527-3882564	CAMKK1	MB
SCN3A:165163802-165163893_165163617-165163709_165164391-165164520	SCN3A	MB
MDGA1:37641737-37642049_37638536-37638667_37643808-37643943	MDGA1	MB
HEXA:72345677-72345776_72345445-72345550_72346234-72346325	HEXA	MB
RNASET2:166955484-166955627_166952487-166952548_166956096-166956182	RNASET2	MB
G3BP2:75694798-75694929_75661930-75662049_75724275-75724377	G3BP2	MB
NTNG1:107418580-107418645_107407681-107407708_107480610-107483458	NTNG1	MB
PPP1R26:135483352-135483553_135482682-135482815_135483949-135484082	PPP1R26	MB
ANGEL1:76804375-76804415_76803785-76803912_76806415-76806515	ANGEL1	MB
CBR4:169005885-169005914_169001574-169002205_169006754-169006891	CBR4	MB
DENND4C:19337601-19337672_19336269-19336832_19340991-19341114	DENND4C	MB
ABHD14B:51971812-51971892_51971459-51971698_51973964-51974049	ABHD14B	MB
ZNF519:14124350-14124476_14099937-14106409_14132274-14132428	ZNF519	MB
RUFY1:179608285-179608465_179607581-179607659_179609375-179609970	RUFY1	MB
L3HYPDH:59474439-59474526_59472860-59473090_59475868-59476006	L3HYPDH	MB
SLC25A36:140967000-140967036_140963126-140963227_140970926-140970993	SLC25A36	MB
DPP9:4722195-4722304_4719850-4719941_4722498-4722551	DPP9	MB
RNF7:141742644-141742907_141738318-141738509_141743508-141743556	RNF7	MB
EFS:23360555-23360833_23360140-23360281_23365007-23365172	EFS	MB
PPIP5K1:43564103-43564165_43558794-43558932_43564866-43564992	PPIP5K1	MB
POMT2:77279537-77279683_77278728-77278869_77279822-77279928	POMT2	MB
RAPGEF1:131619051-131619209_131602113-131602149_131621795-131621998	RAPGEF1	MB
ZNF586:57776543-57776669_57769654-57769878_57790273-57790400	ZNF586	MB
CXXC5:139679847-139679940_139648924-139649009_139680363-139680556	CXXC5	MB
CCDC7:32471064-32471230_32463016-32463049_32472480-32472542	CCDC7	MB
TRMT11:126006842-126006954_125999456-125999613_126008391-126008472	TRMT11	MB
NSRP1:30163067-30163162_30116818-30116863_30172541-30172598	NSRP1	MB
SIN3A:75436346-75436443_75430186-75430408_75455787-75455840	SIN3A	MB
DNASE1:3651317-3651921_3642891-3643036_3654960-3655044	DNASE1	MB
CPT1C:49691661-49691770_49691111-49691340_49692238-49692393	CPT1C	MB
FBXW11:171957597-171957698_171910571-171910797_171996889-171997051	FBXW11	MB
HSPG2:21888668-21888718_21887937-21888066_21889980-21890141	HSPG2	MB
ZSCAN18:58093228-58093398_58089864-58090386_58098173-58098231	ZSCAN18	MB
ATR:142450466-142450602_142449006-142449602_142453127-142453233	ATR	MB
CNR1:88147664-88147806_88139863-88145337_88165802-88166347	CNR1	MB
MBNL2:97366459-97366553_97357481-97357635_97391321-97391599	MBNL2	MB
BIN1:127051154-127051243_127050801-127050912_127059010-127059155	BIN1	MB
GFM1:158650005-158650061_158649040-158649157_158652095-158652246	GFM1	MB
EEF1D:143592647-143592893_143589837-143590081_143597347-143597413	EEF1D	MB
EEF1D:143592647-143592942_143589829-143590081_143597347-143597415	EEF1D	MB
RAB18:27531529-27531615_27526827-27526889_27532506-27532579	RAB18	MB
MARK2:63903986-63904147_63903060-63903158_63904785-63905043	MARK2	MB
GIT2:109951212-109951316_109947255-109947504_109953091-109953234	GIT2	MB
NPEPPS:47577045-47577160_47569416-47569494_47579389-47579511	NPEPPS	MB
FGGY:59331843-59332032_59321535-59321750_59339957-59340069	FGGY	MB
NVL:224313050-224313151_224311799-224311857_224317693-224317793	NVL	MB
TLK1:171059924-171059986_171058150-171058197_171061080-171061156	TLK1	MB
MUC20-OT1:195685818-195685939_195683749-195683865_195688532-195688797	OT1	MB
PIP5K1C:3661373-3661526_3660965-3661083_3661870-3662001	PIP5K1C	MB
GIGYF2:232731122-232731234_232703423-232703489_232735154-232735238	GIGYF2	MB
NPEPPS:47577081-47577160_47569416-47569494_47579389-47579455	NPEPPS	MB
TFDP2:142000252-142000354_141995019-141995141_142005440-142005544	TFDP2	MB
PDE7A:65780844-65780947_65779719-65779803_65782782-65782843	PDE7A	MB
NLGN3:71148846-71148905_71147549-71148206_71153476-71153536	NLGN3	MB
PALLD:168896549-168896599_168894440-168894677_168898492-168898714	PALLD	MB
VDAC3:42396678-42396680_42395083-42395133_42398711-42398864	VDAC3	MB
SGCB:52031865-52031961_52029677-52029863_52033430-52033640	SGCB	MB
ST6GAL1:187064520-187064616_187051248-187051346_187072848-187072947	ST6GAL1	MB
MPDZ:13143466-13143564_13139986-13140149_13147547-13147658	MPDZ	MB
CDC42BPA:227068654-227068701_227047926-227048010_227069776-227069853	CDC42BPA	MB
KIF1B:10279097-10279138_10277985-10278128_10282399-10282533	KIF1B	MB
ACTG1:81511763-81511803_81511187-81511626_81511902-81512142	ACTG1	MB
BSG:577774-578121_572595-572701_579499-579629	BSG	MB
NLGN3:71148846-71148905_71147549-71148206_71155213-71155363	NLGN3	MB
AMPD2:109623979-109624089_109621117-109621266_109625302-109625433	AMPD2	MB
ME3:86457366-86457759_86450300-86450398_86465090-86465200	ME3	MB
NFASC:204950557-204950574_204944225-204944406_204952010-204952116	NFASC	MB
VPS13C:61864641-61864820_61863439-61863528_61868658-61868773	VPS13C	MB
DECR2:406685-406833_406345-406397_407424-407560	DECR2	MB
PTPRF:43583082-43583093_43578809-43578920_43588730-43589000	PTPRF	MB
P3H1:42756401-42756455_42755547-42755637_42757782-42757922	P3H1	MB
ADGRL3:62068166-62068183_62044452-62044549_62070108-62078335	ADGRL3	MB
