splice_id	gene	histology
TARBP1:234427317-234427388_234425672-234425793_234427575-234427766	TARBP1	MB
APEH:49675183-49675309_49674350-49674413_49675693-49675787	APEH	MB
TMEM98:32931327-32931659_32928044-32928237_32933173-32933305	TMEM98	MB
TMEM98:32931475-32931659_32927909-32928237_32933173-32933305	TMEM98	MB
CEP41:130400039-130400254_130393770-130399039_130400706-130400821	CEP41	MB
URGCP:43887790-43887816_43887414-43887485_43926131-43926411	URGCP	MB
TTLL3:9816074-9816202_9813247-9813345_9817644-9817658	TTLL3	MB
TNK2:195867169-195867258_195866888-195867016_195867360-195868709	TNK2	MB
HAUS4:22951555-22951689_22950313-22950410_22952327-22952405	HAUS4	MB
C17orf49:7016950-7017014_7016494-7016685_7017256-7017304	C17orf49	MB
TP53I13:29571591-29571719_29569317-29569359_29571856-29572057	TP53I13	MB
SLC35F3:234309101-234309320_234231416-234231741_234316601-234316727	SLC35F3	MB
SLMAP:57864807-57864857_57864547-57864716_57871635-57871698	SLMAP	MB
ACOT8:45855159-45855292_45848449-45848675_45857187-45857196	ACOT8	MB
GEMIN7:45079907-45080029_45079257-45079279_45090106-45090537	GEMIN7	MB
POC1B:89459638-89459718_89425160-89425379_89466769-89466922	POC1B	MB
HNRNPUL1:41305646-41305867_41303971-41304261_41306448-41307038	HNRNPUL1	MB
HNRNPUL1:41305676-41305867_41303971-41304261_41306448-41306925	HNRNPUL1	MB
HNRNPUL1:41305832-41305867_41303971-41304261_41306448-41307029	HNRNPUL1	MB
RABGGTB:75789159-75789356_75786700-75787604_75789951-75789996	RABGGTB	MB
TMEM150A:85600345-85600412_85599890-85600018_85601020-85601107	TMEM150A	MB
DTNB:25455405-25455494_25451547-25451635_25482795-25482873	DTNB	MB
CERS4:8251044-8251249_8210705-8210862_8254498-8254602	CERS4	MB
CERS4:8251076-8251249_8210682-8210862_8254498-8254616	CERS4	MB
CERS4:8251110-8251249_8210705-8210862_8254498-8254616	CERS4	MB
CNOT4:135363854-135364066_135361794-135363186_135393917-135394415	CNOT4	MB
AMBRA1:46512727-46512813_46508190-46508370_46541944-46542981	AMBRA1	MB
ATG13:46630045-46630100_46618259-46618375_46644278-46644360	ATG13	MB
PRORP:35126735-35126782_35122721-35122910_35127478-35127611	PRORP	MB
SLC39A9:69442069-69442266_69424093-69424202_69453240-69453300	SLC39A9	MB
NPRL3:117301-117375_112621-112775_130521-130591	NPRL3	MB
PNPLA8:108521476-108521521_108514435-108515447_108526028-108526135	PNPLA8	MB
TMEM14C:10725907-10726008_10723108-10723241_10728639-10728727	TMEM14C	MB
BMS1P23:94203214-94203287_94202396-94202568_94208309-94208328	BMS1P23	MB
BMS1P23:94203214-94203407_94202396-94202568_94208309-94208378	BMS1P23	MB
ABCC5:183985304-183985378_183983752-183984894_183987769-183987917	ABCC5	MB
OGT:71555190-71555385_71554512-71554592_71555953-71556094	OGT	MB
EXOSC2:130698162-130698251_130697581-130697627_130699328-130699394	EXOSC2	MB
CADM3:159193870-159193902_159193422-159193560_159196363-159196454	CADM3	MB
CADM3:159193870-159194040_159193422-159193560_159196363-159196454	CADM3	MB
AGPAT5:6741661-6741751_6732560-6732650_6755050-6755174	AGPAT5	MB
IFI44:78660554-78660654_78659311-78659483_78663764-78664073	IFI44	MB
ZFAND6:80098416-80098578_80072563-80072647_80120327-80120405	ZFAND6	MB
ZEB1:31387124-31387266_31320125-31320207_31461036-31461237	ZEB1	MB
RFFL:35021371-35021781_35017522-35017606_35026373-35026561	RFFL	MB
OBSL1:219558184-219558459_219557822-219558110_219559224-219559431	OBSL1	MB
SLC16A4:110382834-110382966_110381651-110381795_110389236-110389355	SLC16A4	MB
BDNF-AS:27658241-27658462_27639844-27640005_27659170-27659228	AS	MB
SLC39A13:47413400-47413507_47412301-47412467_47413596-47413686	SLC39A13	MB
PLCD3:45112863-45113012_45108958-45112704_45113121-45113257	PLCD3	MB
EML4:42261121-42261294_42256500-42256630_42263177-42263306	EML4	MB
GIPC1:14492857-14492912_14491655-14491743_14496036-14496052	GIPC1	MB
PTK2:140879471-140879637_140864311-140864399_140890542-140890603	PTK2	MB
ACTN1:68878989-68879069_68877081-68878523_68879961-68880108	ACTN1	MB
NUMB:73284081-73284374_73282244-73282505_73287109-73287173	NUMB	MB
MTSS1:124557681-124557875_124556260-124556354_124562781-124562992	MTSS1	MB
RPL32P3:129396217-129396420_129393634-129393795_129397039-129397140	RPL32P3	MB
PTAR1:69750781-69750950_69741515-69741858_69759852-69759955	PTAR1	MB
LAMP1:113306485-113306606_113297238-113297495_113309642-113309862	LAMP1	MB
CASK:41555600-41555635_41553718-41553915_41557031-41557100	CASK	MB
GABPB2:151090406-151090573_151088157-151088297_151093191-151093386	GABPB2	MB
PLXNB1:48420224-48420257_48419576-48419674_48420664-48420773	PLXNB1	MB
AGO4:35832437-35832570_35832056-35832185_35833989-35834174	AGO4	MB
SLC50A1:155136828-155136951_155136298-155136376_155137978-155138098	SLC50A1	MB
SEC14L2:30415759-30416087_30410595-30410679_30416233-30416403	SEC14L2	MB
YBEY:46291334-46291462_46286869-46287123_46296161-46296230	YBEY	MB
APP:26000015-26000182_25997187-25997416_26021839-26022042	APP	MB
ITPA:3213319-3213383_3213168-3213226_3213984-3214058	ITPA	MB
MMS19:97484103-97484151_97480894-97481042_97498272-97498384	MMS19	MB
SRP14-DT:40064461-40064601_40045960-40046069_40065220-40065708	DT	MB
TIMMDC1:119503954-119504021_119498580-119498927_119513640-119513719	TIMMDC1	MB
PMM1:41584281-41584372_41583958-41584058_41584526-41584603	PMM1	MB
ELOA-AS1:23772268-23772426_23772110-23772166_23778198-23778325	AS1	MB
LAMTOR3:99893955-99894000_99891999-99892034_99894334-99894376	LAMTOR3	MB
WDR1:10103896-10103986_10088663-10088741_10116112-10116234	WDR1	MB
APEH:49675183-49675309_49674382-49674621_49675693-49675787	APEH	MB
MXI1:110244828-110244857_110227642-110228321_110279179-110279294	MXI1	MB
RPE:210009657-210009736_210002564-210002783_210015972-210016112	RPE	MB
ANXA7:73400803-73400857_73398180-73398385_73414011-73414058	ANXA7	MB
PTEN:87952118-87952259_87933012-87933251_87957852-87958019	PTEN	MB
APTX:32988083-32988124_32987543-32987731_32989758-32989895	APTX	MB
APTX:32988092-32988124_32987543-32987731_32989758-32989895	APTX	MB
RASSF4:44982521-44982663_44970164-44971848_44984021-44984113	RASSF4	MB
CD151:834530-834591_832931-833026_836062-836153	CD151	MB
LARP4:50453460-50453672_50441589-50441643_50454313-50454417	LARP4	MB
ARMCX2:101658461-101658569_101658072-101658142_101659075-101659136	ARMCX2	MB
EBPL:49669777-49669846_49660722-49661208_49691253-49691463	EBPL	MB
SLC25A23:6452312-6452479_6444150-6444301_6454322-6454405	SLC25A23	MB
SLC25A23:6453981-6454088_6444150-6444301_6454322-6454405	SLC25A23	MB
SRCAP:30721189-30721476_30720712-30720978_30722121-30722286	SRCAP	MB
FMNL2:152629656-152629724_152628298-152628533_152629824-152629905	FMNL2	MB
RNF185:31187047-31187270_31160181-31160303_31192683-31192702	RNF185	MB
FLOT2:28885857-28885947_28883107-28883231_28888944-28889026	FLOT2	MB
GPR137B:236178414-236178636_236168700-236168755_236179878-236180028	GPR137B	MB
PXMP4:33710555-33710753_33702757-33707969_33714673-33714736	PXMP4	MB
KMT2C:152157761-152157854_152156204-152156346_152158862-152159072	KMT2C	MB
MCTP1:94931953-94931991_94912805-94912976_94940083-94940195	MCTP1	MB
NAGK:71071686-71071827_71068315-71068712_71072640-71072690	NAGK	MB
GPR180:94619150-94619330_94612189-94612390_94619467-94619517	GPR180	MB
ORMDL2:55818999-55819173_55818040-55818112_55819341-55819493	ORMDL2	MB
ORMDL2:55819091-55819173_55818040-55818112_55819341-55819493	ORMDL2	MB
TMX2:57738664-57739039_57737607-57737668_57739130-57739181	TMX2	MB
GFM2:74738502-74738642_74738317-74738417_74739988-74740137	GFM2	MB
UBE2D1:58361495-58361526_58361337-58361401_58363608-58363686	UBE2D1	MB
SNHG29:16439327-16439414_16438766-16439060_16440184-16440253	SNHG29	MB
SNHG29:16439327-16439703_16439036-16439060_16440184-16440253	SNHG29	MB
TRIM35:27290156-27290178_27289161-27289280_27294079-27294135	TRIM35	MB
SLC30A5:69100807-69100929_69093990-69094338_69103061-69103128	SLC30A5	MB
TCF25:89887652-89887717_89885847-89885966_89892192-89892247	TCF25	MB
ADSL:40364880-40365056_40364275-40364365_40366435-40366489	ADSL	MB
TRAPPC6A:45165127-45165194_45164724-45164970_45178092-45178211	TRAPPC6A	MB
PARD3:34450317-34450448_34401825-34401917_34470084-34470263	PARD3	MB
AFTPH:64579486-64579546_64572945-64573068_64585421-64585545	AFTPH	MB
CMC2:80980770-80980879_80975801-80976179_80981805-80981877	CMC2	MB
LSS:46196202-46196267_46195675-46195756_46205835-46205941	LSS	MB
LCOR:96944102-96944245_96907667-96907747_96949007-96949295	LCOR	MB
LCOR:96944113-96944245_96907667-96907747_96949007-96949295	LCOR	MB
MAGI2:78135021-78135206_78132888-78133060_78160024-78160273	MAGI2	MB
HCFC1R1:3023233-3023412_3022840-3022998_3023846-3024273	HCFC1R1	MB
HCFC1R1:3023233-3023530_3022625-3022998_3023846-3023968	HCFC1R1	MB
TARBP1:234463837-234463934_234460260-234460396_234465655-234465708	TARBP1	MB
TTLL7:83952187-83952387_83951844-83951976_83998930-83999092	TTLL7	MB
CDC42SE1:151055016-151055126_151054230-151054321_151055676-151055993	CDC42SE1	MB
ASRGL1:62356325-62356467_62337889-62338167_62356986-62357132	ASRGL1	MB
NSUN4:46346921-46347075_46344781-46345144_46352867-46352958	NSUN4	MB
HEXA:72347686-72347758_72345269-72346325_72348047-72348134	HEXA	MB
ZSWIM8:73791324-73791499_73790974-73791176_73791858-73792490	ZSWIM8	MB
ATG5:106308364-106308491_106293027-106293106_106316100-106316208	ATG5	MB
CMC2:80980770-80980879_80975801-80976179_81006733-81006839	CMC2	MB
PLXNB2:50294726-50294778_50289516-50290597_50307552-50307627	PLXNB2	MB
ZNF211:57634023-57634061_57633167-57633436_57634628-57634755	ZNF211	MB
ENSG00000249141:166943019-166943089_166938894-166939008_166956096-166956124	ENSG00000249141	MB
CD46:207767779-207767823_207767012-207767195_207770320-207770362	CD46	MB
DST:56598476-56598709_56597739-56598006_56600068-56600221	DST	MB
TMEM176A:150804362-150804485_150803619-150803832_150804826-150805113	TMEM176A	MB
ABCD4:74293154-74293248_74292747-74292869_74295147-74295198	ABCD4	MB
ABCD4:74293154-74293279_74292747-74292869_74295147-74295198	ABCD4	MB
UBE2F:238016566-238016633_237994743-237994809_238025341-238025412	UBE2F	MB
RIDA:98108646-98108713_98106271-98106326_98117031-98117159	RIDA	MB
GDI2:5766494-5766638_5766240-5766295_5768212-5768384	GDI2	MB
GMIP:19635644-19635721_19635414-19635569_19636706-19636787	GMIP	MB
FAM120AOS:93448369-93448489_93446904-93447697_93450478-93450587	FAM120AOS	MB
CIAO2A:64081102-64081151_64075404-64075537_64088686-64088851	CIAO2A	MB
ARRB2:4718261-4718345_4717887-4718023_4718611-4718684	ARRB2	MB
RFWD3:74664624-74664745_74660779-74661451_74666785-74666832	RFWD3	MB
GRIK5:42022241-42022354_42021946-42022056_42042551-42042755	GRIK5	MB
MED13L:116236821-116236890_116232058-116232156_116237467-116237569	MED13L	MB
ENTPD6:25207079-25207397_25195725-25195867_25209848-25209925	ENTPD6	MB
EMP3:48327521-48327623_48326829-48326922_48329351-48329439	EMP3	MB
EMP3:48327521-48327664_48326829-48326922_48329351-48329492	EMP3	MB
LMBR1:156688030-156688191_156677790-156684163_156724111-156724178	LMBR1	MB
ZNF248:37856435-37856532_37856295-37856337_37857184-37857197	ZNF248	MB
TMEM220:10729031-10729060_10726203-10726264_10729779-10730023	TMEM220	MB
ATP5PD:75040092-75040163_75039208-75039271_75042180-75042277	ATP5PD	MB
SULF1:69638502-69638644_69629503-69629679_69638734-69638858	SULF1	MB
LRP8:53276692-53277078_53271226-53275753_53280586-53280715	LRP8	MB
FAM118B:126229225-126229293_126211723-126211830_126234994-126235087	FAM118B	MB
KTN1:55650569-55650637_55650327-55650418_55651889-55651927	KTN1	MB
RIF1:151422950-151423042_151420189-151420379_151428783-151428922	RIF1	MB
NT5C2:103111745-103111805_103106588-103106706_103174857-103174982	NT5C2	MB
SMPDL3A:122801310-122801406_122796823-122796968_122803663-122803833	SMPDL3A	MB
TOM1L2:17884634-17884768_17879626-17879743_17893660-17893810	TOM1L2	MB
DNAJC10:182736249-182736386_182732482-182732542_182740298-182740388	DNAJC10	MB
ZNF561:9617049-9617171_9614020-9614103_9618090-9618179	ZNF561	MB
TCTN1:110619836-110619956_110614026-110614402_110626361-110626382	TCTN1	MB
SLC44A1:105309724-105309866_105299219-105299309_105335562-105335587	SLC44A1	MB
NAGLU:42537398-42537545_42536240-42536655_42538338-42538485	NAGLU	MB
MBD1:50274186-50274353_50273563-50273863_50275128-50275245	MBD1	MB
MDH1B:206760901-206761013_206757236-206757371_206765249-206765286	MDH1B	MB
CYBRD1:171541585-171541793_171522347-171522738_171553345-171553500	CYBRD1	MB
ALG11:52018913-52019143_52012390-52012462_52024005-52024937	ALG11	MB
PMM2:8811079-8811178_8806315-8806407_8811637-8811667	PMM2	MB
TMEM167B:109092890-109093082_109090772-109090882_109094416-109096921	TMEM167B	MB
SNAPC5:66495330-66495419_66493467-66494552_66497641-66497750	SNAPC5	MB
ZCCHC2:62544802-62544873_62542497-62542574_62550347-62550460	ZCCHC2	MB
EIF2D:206599463-206599612_206599002-206599092_206599732-206599836	EIF2D	MB
BDNF-AS:27658238-27658462_27639844-27640005_27659170-27659190	AS	MB
NTMT1:129632650-129632801_129626174-129626295_129634053-129634306	NTMT1	MB
KRIT1:92244002-92244149_92242033-92242137_92244901-92245134	KRIT1	MB
ITGB1BP1:9414178-9414256_9412067-9412405_9418625-9418732	ITGB1BP1	MB
LETMD1:51053778-51053860_51049033-51049185_51055834-51055848	LETMD1	MB
LETMD1:51053812-51053860_51049033-51049185_51055834-51056021	LETMD1	MB
DNAJC16:15529088-15529272_15526812-15526958_15534236-15534303	DNAJC16	MB
TSEN15:184072157-184072298_184054727-184054863_184072826-184072986	TSEN15	MB
TMEM167B:109092890-109093021_109090763-109090882_109094416-109094989	TMEM167B	MB
WASHC2C:45786612-45786674_45785508-45785631_45787034-45787247	WASHC2C	MB
PXMP4:33710555-33710773_33707488-33707969_33714673-33714736	PXMP4	MB
MFF:227342745-227342819_227340291-227340380_227352513-227352573	MFF	MB
SNHG14:24998366-24998486_24981774-24982437_24998969-24999078	SNHG14	MB
DYRK1A:37420299-37420384_37366772-37367628_37472683-37472880	DYRK1A	MB
EDEM1:5210175-5210248_5208092-5208263_5211119-5211216	EDEM1	MB
FRYL:48549473-48549623_48548689-48548793_48550591-48550704	FRYL	MB
WASF3:26680035-26680201_26671871-26671989_26681053-26681320	WASF3	MB
BEX3:103377028-103377106_103376394-103376613_103377462-103378077	BEX3	MB
GEMIN7:45079907-45080029_45079259-45079377_45090106-45090537	GEMIN7	MB
TIMMDC1:119500695-119500860_119498546-119498927_119517204-119517315	TIMMDC1	MB
TIMMDC1:119513641-119513719_119498566-119498927_119517204-119517315	TIMMDC1	MB
SEC11A:84680713-84680832_84670724-84670782_84687624-84687774	SEC11A	MB
NQO2:3015530-3015643_3012543-3012674_3016883-3016985	NQO2	MB
AMZ2P1:64973232-64973517_64972753-64972927_64974554-64974641	AMZ2P1	MB
PAM:103025134-103025334_103019789-103019843_103028184-103028238	PAM	MB
BEX1:103063642-103063731_103062650-103063279_103064095-103064171	BEX1	MB
TSEN15:184072157-184072310_184054727-184054863_184072826-184074206	TSEN15	MB
ATP5MF:99459147-99459263_99458189-99458355_99460085-99460193	ATP5MF	MB
DRAM2:111124742-111124881_111120515-111120693_111126226-111126294	DRAM2	MB
MTHFD2:74201382-74205889_74198613-74198742_74207703-74207826	MTHFD2	MB
MTHFD2:74205705-74205889_74198609-74198742_74207703-74207826	MTHFD2	MB
AGPAT5:6747670-6747828_6732560-6732650_6755050-6755174	AGPAT5	MB
C20orf96:289559-289676_283962-284081_290258-290307	C20orf96	MB
TINF2:24241890-24241921_24241729-24241776_24242140-24242635	TINF2	MB
TINF2:24241890-24241994_24241674-24241776_24242140-24242342	TINF2	MB
SEPTIN2:241325993-241326113_241315882-241315982_241335125-241335146	SEPTIN2	MB
MINDY3:15816835-15816915_15796099-15796172_15821655-15821726	MINDY3	MB
ASPH:61633683-61633727_61618977-61619019_61637946-61637986	ASPH	MB
LINC00963:129493416-129493595_129488544-129489299_129503322-129503672	LINC00963	MB
LINC00963:129493419-129493595_129488671-129489299_129503322-129503672	LINC00963	MB
LINC00963:129493478-129493595_129488708-129489299_129503322-129503672	LINC00963	MB
UEVLD:18575347-18575412_18569897-18570377_18578723-18578808	UEVLD	MB
BOD1:173609238-173609434_173607144-173608292_173613130-173613255	BOD1	MB
PABPC4:39563836-39563922_39563526-39563741_39564470-39564542	PABPC4	MB
NTMT1:129632650-129632865_129626162-129626295_129634053-129634221	NTMT1	MB
CACFD1:133465322-133465447_133463482-133463555_133467920-133468028	CACFD1	MB
ELAVL1:7967565-7967790_7958572-7963807_7973724-7973878	ELAVL1	MB
SYNGR2:78171510-78171649_78170816-78171054_78171738-78171942	SYNGR2	MB
CEP70:138572859-138572914_138571265-138571356_138591853-138591956	CEP70	MB
CEP70:138572859-138572932_138571265-138571356_138591853-138591956	CEP70	MB
RBX1:40964047-40964117_40951377-40951476_40967798-40967884	RBX1	MB
CDC25B:3800743-3800865_3800461-3800498_3800970-3801093	CDC25B	MB
LETMD1:51058006-51058128_51056349-51056502_51059360-51060363	LETMD1	MB
LETMD1:51058032-51058128_51055879-51056502_51059360-51059412	LETMD1	MB
LETMD1:51058075-51058128_51056370-51056502_51059360-51059649	LETMD1	MB
ZSCAN30:35263513-35263657_35251061-35254381_35263944-35264455	ZSCAN30	MB
STAU2:73739756-73739868_73738283-73738349_73746782-73746818	STAU2	MB
MFSD12:3546255-3546425_3546073-3546168_3547271-3547331	MFSD12	MB
MCL1:150578244-150578491_150574175-150577491_150578842-150578963	MCL1	MB
CNTRL:121080306-121080478_121074659-121075067_121088295-121088543	CNTRL	MB
FIP1L1:53391430-53391498_53391008-53391139_53399729-53399839	FIP1L1	MB
ZNF138:64814918-64815044_64794387-64794571_64831450-64832242	ZNF138	MB
GUSB:65974919-65975071_65974525-65974704_65976014-65976202	GUSB	MB
BOLA3:74142272-74142360_74135399-74135658_74145188-74145303	BOLA3	MB
SLC46A1:28402238-28402321_28400609-28400766_28404615-28405468	SLC46A1	MB
CTDSPL:37957111-37957143_37947056-37947211_37964570-37964672	CTDSPL	MB
STAT1:191013525-191013678_191009875-191010004_191014017-191014158	STAT1	MB
CXXC4:104494506-104494581_104490743-104492059_104494700-104494901	CXXC4	MB
NPHP3:132699353-132699450_132697259-132697362_132699917-132700061	NPHP3	MB
PLD3:40365718-40365930_40348684-40348768_40366383-40366510	PLD3	MB
CEP78:78265859-78265906_78265371-78265543_78266441-78266564	CEP78	MB
LRCH2:115126843-115126893_115123944-115124002_115130154-115130199	LRCH2	MB
CFAP298:32602272-32602367_32599353-32601973_32603160-32603292	CFAP298	MB
ATP6V0E2:149878678-149878746_149875597-149875645_149879334-149880689	ATP6V0E2	MB
ATP6V0E2:149878678-149878790_149875597-149875645_149879334-149879357	ATP6V0E2	MB
MPI:74890553-74890654_74890004-74890089_74891378-74891579	MPI	MB
MPI:74890556-74890654_74890041-74890089_74891378-74891579	MPI	MB
LOXL3:74536709-74536928_74536290-74536471_74549368-74549583	LOXL3	MB
WASF1:110160635-110160732_110127468-110127629_110178597-110178742	WASF1	MB
MAP4:47853163-47853352_47850689-47852938_47855247-47855360	MAP4	MB
PDE4DIP:148929197-148929273_148889462-148889894_148931799-148931810	PDE4DIP	MB
GOLGA4:37337143-37337163_37335052-37335166_37337665-37337734	GOLGA4	MB
CLTA:36210625-36210660_36209266-36209320_36211602-36211784	CLTA	MB
MAPT:46010310-46010402_45996398-45996664_46014242-46014324	MAPT	MB
PDPR:70153391-70153573_70148463-70148553_70156474-70156614	PDPR	MB
FLNC:128849976-128850074_128849330-128849578_128850383-128850483	FLNC	MB
NAXD:110627439-110627547_110615554-110615647_110634544-110634595	NAXD	MB
PGPEP1:18357383-18357615_18355894-18356011_18363390-18363998	PGPEP1	MB
DLGAP4:36499588-36499676_36496704-36497066_36500198-36500203	DLGAP4	MB
NAV2:20051289-20051333_20049835-20049901_20054079-20054240	NAV2	MB
AHCYL1:110015425-110015531_110014762-110014857_110016343-110016460	AHCYL1	MB
ATP11C:139731651-139731755_139726347-139728962_139737915-139738069	ATP11C	MB
RNF38:36390467-36390616_36375933-36376127_36400935-36401198	RNF38	MB
DDAH2:31728865-31729221_31728645-31728745_31730050-31730263	DDAH2	MB
DST:56468982-56468999_56466077-56466195_56469882-56469957	DST	MB
SNHG29:16439327-16439393_16439019-16439060_16440184-16440253	SNHG29	MB
SETD2:47088113-47088247_47086194-47086314_47097954-47098081	SETD2	MB
MAPK11:50267569-50267627_50267370-50267482_50267819-50267949	MAPK11	MB
ATF4:39521258-39521671_39520575-39520751_39521772-39522668	ATF4	MB
ATF4:39521354-39521671_39520177-39520751_39521772-39522602	ATF4	MB
ATF4:39521372-39521671_39520575-39520751_39521772-39522602	ATF4	MB
ATF4:39521375-39521671_39520603-39520751_39521772-39522602	ATF4	MB
ATF4:39521432-39521671_39520578-39520751_39521772-39522602	ATF4	MB
COX7A2:75240277-75240385_75237786-75237988_75241175-75241265	COX7A2	MB
COX7A2:75240301-75240385_75237674-75237988_75241175-75241265	COX7A2	MB
ARL4A:12687635-12687728_12686855-12687043_12688165-12689179	ARL4A	MB
LTA4H:96003838-96003920_96002959-96003064_96006313-96006409	LTA4H	MB
LTA4H:96003838-96003981_96002989-96003064_96006313-96006409	LTA4H	MB
TCF3:1612207-1612430_1610964-1611849_1615284-1615821	TCF3	MB
RNASEK-C17orf49:7016910-7017014_7016494-7016685_7017260-7017502	C17orf49	MB
SUMF2:56074114-56074218_56072996-56073111_56074585-56074736	SUMF2	MB
SUMF2:56074174-56074218_56072996-56073111_56074585-56074639	SUMF2	MB
ABCD4:74300150-74300268_74299177-74299675_74302874-74302918	ABCD4	MB
NAXE:156592365-156592475_156592100-156592209_156592556-156592670	NAXE	MB
ORAI2:102436225-102436333_102433548-102433661_102438943-102439047	ORAI2	MB
HES6:238239661-238239747_238238269-238239568_238239824-238239971	HES6	MB
AGPAT4:161154149-161154310_161153345-161153499_161166247-161166417	AGPAT4	MB
CMC2:80980770-80980879_80975801-80976179_80997313-80997429	CMC2	MB
TMEM205:11345520-11345628_11345251-11345415_11346126-11346300	TMEM205	MB
TMEM205:11345520-11345737_11345251-11345415_11346126-11346248	TMEM205	MB
ABCA2:137023838-137023840_137022940-137023052_137024142-137024236	ABCA2	MB
SLC9A7:46635589-46635648_46631585-46631649_46643235-46643389	SLC9A7	MB
PCYT2:81905382-81905447_81905065-81905154_81905669-81905735	PCYT2	MB
HAUS4:22952541-22952683_22952327-22952459_22955099-22955176	HAUS4	MB
LUC7L3:50750501-50750641_50746541-50746702_50750746-50750852	LUC7L3	MB
ZNF28:52808007-52808133_52797407-52801702_52817943-52818031	ZNF28	MB
GPR176:39807006-39807197_39799031-39802254_39919854-39920225	GPR176	MB
MAP3K6:27364661-27364684_27364203-27364394_27364772-27364912	MAP3K6	MB
SNX17:27372623-27372740_27371268-27371343_27373246-27373311	SNX17	MB
ZBED3:77078594-77078728_77072071-77077895_77087110-77087285	ZBED3	MB
MRPL49:65124502-65124652_65122182-65122340_65125487-65125612	MRPL49	MB
RPS6KB2:67428982-67429022_67428482-67428623_67429119-67429240	RPS6KB2	MB
DESI1:41607262-41607331_41604043-41604153_41620751-41621043	DESI1	MB
SLC16A4:110382834-110382966_110380981-110381143_110389236-110389355	SLC16A4	MB
IFI27L1:94100739-94100771_94096840-94096965_94101813-94101975	IFI27L1	MB
GSTA4:52987357-52987408_52985450-52985583_52994156-52994261	GSTA4	MB
TRIM26:30201035-30201138_30198665-30199153_30213304-30213427	TRIM26	MB
SLC46A1:28400610-28400766_28394641-28399713_28404615-28405468	SLC46A1	MB
FAHD2A:95410864-95411026_95410526-95410586_95412433-95412542	FAHD2A	MB
PLEKHA1:122392303-122392372_122374707-122374806_122393180-122393341	PLEKHA1	MB
AAMDC:77841019-77841060_77821128-77821241_77842478-77842628	AAMDC	MB
STK25:241498235-241498349_241497615-241497687_241498638-241498784	STK25	MB
SPRING1:116720296-116720447_116719762-116719876_116737789-116738070	SPRING1	MB
ARMCX2:101658461-101658525_101658072-101658142_101659075-101659136	ARMCX2	MB
PPHLN1:42384940-42384996_42374862-42375074_42387455-42387535	PPHLN1	MB
ARHGEF25:57614016-57614119_57613693-57613760_57614330-57614400	ARHGEF25	MB
SMG9:43744772-43744884_43739672-43740218_43747441-43747539	SMG9	MB
EIF4G1:184316072-184316218_184315762-184315856_184317320-184317497	EIF4G1	MB
AEBP1:44109657-44110124_44109287-44109341_44110206-44110225	AEBP1	MB
BCL9L:118909914-118910015_118908269-118908655_118918825-118918879	BCL9L	MB
MPPE1:11906203-11906309_11896983-11897356_11908200-11908295	MPPE1	MB
ATP9B:79348132-79348196_79347769-79347925_79359353-79359462	ATP9B	MB
CPT1C:49700684-49700855_49697325-49697465_49701316-49701396	CPT1C	MB
EMC2:108455873-108455930_108453061-108453147_108469825-108469911	EMC2	MB
ALG11:52018913-52019147_52012397-52012462_52024005-52024937	ALG11	MB
SCN3A:165163618-165163709_165162555-165162828_165163801-165163893	SCN3A	MB
HEXA:72347686-72347758_72346526-72346710_72348047-72348134	HEXA	MB
ARHGEF40:21075623-21075765_21075331-21075499_21076359-21076456	ARHGEF40	MB
ARHGEF40:21075645-21075765_21075331-21075499_21076359-21076456	ARHGEF40	MB
ABCA5:69251747-69251866_69250471-69250621_69253572-69253667	ABCA5	MB
ENTPD6:25207076-25207397_25195692-25195867_25209848-25209925	ENTPD6	MB
MPI:74890438-74890654_74890041-74890089_74891378-74891579	MPI	MB
GATAD2A:19436131-19436219_19427695-19427992_19465339-19465577	GATAD2A	MB
SLC17A7:49431338-49431448_49431014-49431142_49432518-49432651	SLC17A7	MB
PROSER3:35765067-35765176_35764853-35764936_35766767-35768065	PROSER3	MB
RTKN:74427424-74427592_74427168-74427273_74428267-74428396	RTKN	MB
SMIM29:34247467-34247492_34247043-34247149_34247680-34247864	SMIM29	MB
NRXN1:50621226-50621249_50620021-50620183_50623313-50623615	NRXN1	MB
GTF3A:27432731-27432804_27430532-27430621_27434138-27434150	GTF3A	MB
FBXW11:171996890-171997051_171957596-171957698_172006457-172006649	FBXW11	MB
GALE:23798887-23799012_23798116-23798730_23799365-23799436	GALE	MB
RABL2A:113635051-113635130_113634152-113634232_113641352-113641450	RABL2A	MB
GLMP:156293320-156293576_156292686-156293209_156294017-156294236	GLMP	MB
TMX3:68701745-68701790_68700404-68700485_68710020-68710144	TMX3	MB
TXNDC11:11730645-11730774_11721576-11721670_11733981-11734079	TXNDC11	MB
LAMTOR2:156057978-156058067_156055495-156055675_156058314-156058506	LAMTOR2	MB
HHLA3:70366933-70366984_70366443-70366537_70367616-70367723	HHLA3	MB
CYBC1:82447580-82447621_82446622-82446696_82449169-82449292	CYBC1	MB
CYBC1:82447580-82447646_82446622-82446696_82449169-82449320	CYBC1	MB
MPPE1:11886713-11886781_11886114-11886621_11886916-11887025	MPPE1	MB
ZNF28:52805145-52805262_52801309-52801702_52817943-52818031	ZNF28	MB
MFSD14B:94440985-94441099_94438400-94438528_94444963-94445182	MFSD14B	MB
ABCD4:74290027-74290118_74289300-74289519_74290290-74290452	ABCD4	MB
